slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,2724,10,18,0,0,16,21,3,7,5,4,3,5,4,32.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,2822,10,22,1,2,8,8,3,12,2,0,2,1,5,23.1
hasleud01,Udonis Haslem,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,2430,8,13,0,0,1,4,4,6,1,2,0,3,3,13.0
howarjo01,Josh Howard,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,1816,5,16,0,2,4,4,3,9,0,4,1,1,5,11.3
walkean02,Antoine Walker,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,2010,6,17,0,6,2,3,3,8,2,1,1,0,2,10.9
daniema01,Marquis Daniels,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,1082,4,6,0,1,4,5,2,0,1,0,0,0,2,10.3
mournal01,Alonzo Mourning,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,843,3,4,0,0,2,3,1,5,0,0,5,1,4,9.1
stackje01,Jerry Stackhouse,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,1757,5,13,2,6,0,0,1,3,3,2,1,3,5,6.3
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,2580,7,25,2,11,0,0,0,1,5,2,0,2,1,4.7
harride01,Devin Harris,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,1553,2,4,0,0,2,3,3,0,4,2,0,4,5,4.5
onealsh01,Shaquille O'Neal,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,1819,4,11,0,0,1,4,3,9,1,0,1,2,5,3.9
poseyja01,James Posey,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,1513,2,5,1,4,1,2,0,5,0,2,0,3,2,2.6
dampier01,Erick Dampier,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,1492,0,1,0,0,1,2,3,5,0,1,1,2,2,2.4
diopde01,DeSagana Diop,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,965,1,3,0,0,0,1,0,4,1,0,2,0,3,2.0
willija02,Jason Williams,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,1827,1,7,1,7,0,0,0,1,7,0,0,2,0,1.7
griffad01,Adrian Griffin,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,260,0,2,0,0,0,0,1,0,0,1,0,0,0,0.3
mbengdj01,Didier Ilunga-Mbenga,DALLAS MAVERICKS,HOME,MIAMI HEAT,LOSS,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
andersh01,Shandon Anderson,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,163,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
paytoga01,Gary Payton,MIAMI HEAT,AWAY,DALLAS MAVERICKS,WIN,1071,1,3,0,1,0,0,0,1,2,0,0,2,3,-1.2
