slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
cambyma01,Marcus Camby,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1934,11,14,0,0,1,2,6,11,1,1,6,1,1,29.2
jefferi01,Richard Jefferson,NEW JERSEY NETS,AWAY,TORONTO RAPTORS,WIN,2323,9,17,5,8,12,14,0,11,5,1,0,5,4,27.1
caldejo01,José Calderón,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,1974,6,8,0,2,8,9,1,3,7,1,0,1,1,22.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,SEATTLE SUPERSONICS,LOSS,2711,9,16,0,0,5,6,3,4,9,3,1,5,3,22.1
okafoem01,Emeka Okafor,CHARLOTTE BOBCATS,AWAY,PHILADELPHIA 76ERS,WIN,2432,11,19,0,0,2,5,4,7,3,0,2,0,2,21.5
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,MINNESOTA TIMBERWOLVES,WIN,2858,10,28,3,13,9,10,3,5,4,3,0,4,1,21.0
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2362,10,18,0,1,8,12,1,6,3,2,0,4,1,20.0
knighbr01,Brevin Knight,CHARLOTTE BOBCATS,AWAY,PHILADELPHIA 76ERS,WIN,2276,6,12,0,0,2,3,0,4,15,3,0,2,2,19.5
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,AWAY,NEW YORK KNICKS,WIN,2237,11,22,4,8,1,1,1,5,3,3,0,4,3,18.1
jonesed02,Eddie Jones,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,WIN,2255,7,16,5,10,6,6,0,4,3,0,0,1,3,17.7
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,WIN,2545,9,15,1,2,3,6,2,6,3,2,2,3,5,17.6
jaricma01,Marko Jarić,MINNESOTA TIMBERWOLVES,AWAY,SEATTLE SUPERSONICS,LOSS,2234,6,11,4,7,4,4,2,1,4,1,0,3,1,16.8
kiddja01,Jason Kidd,NEW JERSEY NETS,AWAY,TORONTO RAPTORS,WIN,2186,7,12,2,3,1,1,1,3,4,4,0,2,3,16.6
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,WIN,1697,10,17,0,0,1,1,2,8,2,1,1,2,4,16.4
singlja01,James Singleton,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,WIN,1766,4,9,0,0,5,6,7,6,2,3,0,1,4,16.4
okurme01,Mehmet Okur,UTAH JAZZ,AWAY,GOLDEN STATE WARRIORS,WIN,2241,7,17,2,4,7,9,3,11,3,0,0,3,4,16.0
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,WIN,1746,9,16,0,0,0,0,1,1,8,0,0,1,0,16.0
moblecu01,Cuttino Mobley,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,WIN,1780,6,10,1,2,6,6,0,5,2,1,2,3,2,15.9
lenarvo01,Voshon Lenard,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1793,8,18,1,5,0,2,2,8,8,2,1,2,4,15.3
francst01,Steve Francis,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,LOSS,2444,9,17,0,4,4,6,0,2,7,0,1,2,5,15.1
petermo01,Morris Peterson,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,1791,7,13,4,9,2,2,3,5,2,0,0,3,3,14.5
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,CHARLOTTE BOBCATS,LOSS,2515,9,24,1,4,10,17,1,2,5,2,0,4,4,14.2
stoudda01,Damon Stoudamire,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,WIN,1930,7,14,1,2,2,2,1,4,5,1,0,1,3,14.2
blounma01,Mark Blount,BOSTON CELTICS,HOME,DETROIT PISTONS,LOSS,2055,7,15,0,0,2,2,3,6,3,0,3,2,1,14.0
fishede01,Derek Fisher,GOLDEN STATE WARRIORS,HOME,UTAH JAZZ,LOSS,2229,7,16,1,2,3,5,1,3,6,2,0,1,4,14.0
