slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,2682,12,18,1,4,12,14,1,3,8,2,0,3,2,33.8
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,2551,10,14,0,0,1,2,1,14,4,8,4,1,2,31.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,2376,14,17,0,0,3,4,1,14,6,0,0,3,1,30.0
bogutan01,Andrew Bogut,MILWAUKEE BUCKS,AWAY,CHARLOTTE BOBCATS,WIN,2457,7,8,0,0,4,4,6,11,5,2,2,1,3,27.4
davisri01,Ricky Davis,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,3435,13,26,5,11,2,2,1,4,9,3,0,3,3,27.0
turkohe01,Hedo Türkoğlu,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2353,12,18,2,6,1,2,3,5,1,1,1,0,2,24.0
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,3245,10,26,2,4,11,16,0,5,10,2,1,3,3,23.8
webbech01,Chris Webber,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,3040,11,26,1,1,8,10,3,10,4,2,2,3,5,22.7
lewisra02,Rashard Lewis,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,2319,10,21,2,5,11,16,2,4,2,0,0,1,4,21.7
magloja01,Jamaal Magloire,MILWAUKEE BUCKS,AWAY,CHARLOTTE BOBCATS,WIN,2397,6,9,0,0,4,8,5,6,4,2,4,1,3,21.2
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,2507,11,20,3,6,3,3,0,5,4,0,0,1,2,20.9
dalemsa01,Samuel Dalembert,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,2706,6,8,0,0,8,8,3,8,0,0,7,4,6,19.8
dixonju01,Juan Dixon,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1759,10,13,1,2,4,4,0,1,2,0,0,1,2,19.8
ridnolu01,Luke Ridnour,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,2625,7,14,0,3,7,8,1,1,8,3,0,3,1,19.8
marbust01,Stephon Marbury,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,2461,8,16,1,1,2,3,1,4,9,4,0,3,2,19.0
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,2375,4,14,0,0,7,8,3,7,14,2,2,5,1,18.4
crawfja01,Jamal Crawford,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,1877,8,14,3,4,4,5,0,3,2,0,1,1,0,18.0
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2378,9,16,0,0,2,3,6,7,2,1,1,3,1,18.0
reddmi01,Michael Redd,MILWAUKEE BUCKS,AWAY,CHARLOTTE BOBCATS,WIN,2570,7,19,2,8,10,10,1,1,7,1,0,4,1,18.0
butleca01,Caron Butler,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,2460,9,20,2,2,4,6,0,8,2,5,0,3,2,17.8
garcifr01,Francisco García,SACRAMENTO KINGS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2688,5,11,1,3,6,6,1,7,3,2,4,3,3,16.8
blakest01,Steve Blake,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1453,5,7,4,5,3,4,0,0,6,0,0,1,1,16.5
telfase01,Sebastian Telfair,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1427,8,12,5,6,0,0,0,4,4,0,0,3,1,16.4
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,2178,7,13,4,6,0,2,1,15,4,2,0,4,2,16.1
pachuza01,Zaza Pachulia,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,2345,6,13,0,0,6,7,5,2,3,2,0,1,5,16.1
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2576,7,20,0,0,5,5,2,3,13,1,0,3,3,16.0
childjo01,Josh Childress,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,1552,8,9,0,1,0,2,4,2,2,0,1,1,2,15.8
millebr01,Brad Miller,SACRAMENTO KINGS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2474,7,16,0,1,4,4,1,7,5,1,1,1,2,15.8
feltora01,Raymond Felton,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,2234,8,16,3,7,0,3,5,3,6,1,1,4,1,15.7
westda01,David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1895,8,18,0,0,3,3,1,3,0,5,2,2,0,15.6
johnsjo02,Joe Johnson,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,2318,8,14,0,1,3,3,2,3,5,2,0,4,2,15.4
blounma01,Mark Blount,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,2820,11,18,0,0,5,6,2,10,0,0,1,7,3,15.3
onealsh01,Shaquille O'Neal,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,1369,5,7,0,0,6,7,3,6,0,0,1,1,5,14.3
butlera01,Rasual Butler,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1459,6,10,4,4,0,0,0,6,1,0,3,1,2,14.2
robinna01,Nate Robinson,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,1430,6,10,1,2,4,4,0,3,4,0,0,2,1,13.7
willija02,Jason Williams,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,2177,7,15,1,5,4,4,0,5,4,1,0,1,5,13.6
jacksbo01,Bobby Jackson,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,1902,6,11,3,5,2,2,1,7,2,1,0,3,1,13.5
stevede01,DeShawn Stevenson,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2470,4,11,0,0,5,7,1,4,4,2,1,0,0,13.5
battish01,Shane Battier,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,2352,5,7,1,1,0,2,2,3,2,2,2,1,0,13.4
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1949,8,18,0,1,3,4,2,4,4,0,0,0,3,13.4
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2167,8,18,2,2,3,4,0,4,1,1,0,0,2,13.3
millean02,Andre Miller,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2139,6,11,0,0,2,2,2,4,6,0,0,2,1,13.1
onealje01,Jermaine O'Neal,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,2317,7,16,0,0,6,7,1,6,4,0,3,4,4,13.0
mournal01,Alonzo Mourning,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,1288,5,7,0,0,2,2,3,2,0,0,5,1,4,12.7
mccanra01,Rashad McCants,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,1127,5,6,1,1,0,0,2,4,2,0,1,1,1,12.1
snydeki01,Kirk Snyder,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1965,5,10,1,3,2,2,2,3,2,1,1,1,1,12.0
fosteje01,Jeff Foster,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1309,4,6,0,0,2,2,4,7,0,0,0,0,1,11.9
allento01,Tony Allen,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,1035,2,3,0,0,5,6,0,3,4,0,1,0,1,11.3
curryed01,Eddy Curry,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,2055,7,10,0,0,1,5,3,4,0,1,1,2,3,11.0
westde01,Delonte West,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,2754,7,14,3,5,0,0,0,6,2,2,1,3,5,10.9
elsonfr01,Francisco Elson,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2057,5,8,0,0,1,1,2,6,1,1,1,1,3,10.8
poseyja01,James Posey,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,1369,5,11,5,9,4,4,0,3,0,0,0,1,6,10.8
carroma01,Matt Carroll,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,831,3,6,1,3,5,5,0,2,1,1,0,0,2,10.5
boganke01,Keith Bogans,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,1969,6,11,1,4,3,4,1,2,2,3,0,4,4,10.4
claxtsp01,Speedy Claxton,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1565,3,6,0,0,0,2,1,2,8,3,0,1,2,10.3
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,3148,5,13,1,3,3,7,1,8,2,3,0,1,4,10.2
martike01,Kenyon Martin,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1622,6,12,0,1,2,2,2,3,1,1,0,1,2,10.2
patteru01,Ruben Patterson,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1720,3,6,0,0,3,4,0,2,2,4,0,1,1,10.2
perkike01,Kendrick Perkins,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,1697,4,6,0,0,2,2,5,6,1,0,0,2,3,10.2
battito01,Tony Battie,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1266,5,6,0,0,0,0,2,1,0,1,1,0,3,10.0
kiddja01,Jason Kidd,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1915,4,11,2,4,0,1,2,9,3,2,1,2,1,10.0
hasleud01,Udonis Haslem,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,1957,4,7,0,0,1,1,3,4,3,0,1,2,0,9.8
fryech01,Channing Frye,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,1355,4,8,0,0,4,4,2,1,1,0,1,1,1,9.7
harrial01,Al Harrington,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,2242,7,15,0,3,4,6,0,2,3,3,0,4,4,9.6
jonesfr01,Fred Jones,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1904,6,12,1,2,1,1,0,1,1,2,0,0,4,9.4
ratlith01,Theo Ratliff,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1881,1,4,0,0,2,2,3,4,2,1,4,0,2,9.3
murraro01,Ronald Murray,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,1935,5,13,0,2,2,2,0,2,4,2,0,0,3,9.1
hassetr01,Trenton Hassell,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,2247,4,7,0,0,2,3,2,1,4,0,0,1,2,9.0
leeda02,David Lee,NEW YORK KNICKS,HOME,ATLANTA HAWKS,WIN,2056,1,2,0,0,2,2,5,5,2,1,0,1,1,9.0
hartja01,Jason Hart,SACRAMENTO KINGS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1266,4,8,2,4,2,2,1,3,1,0,0,1,1,8.9
jonesju01,Jumaine Jones,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,1723,5,16,3,8,0,0,4,3,2,2,1,2,2,8.8
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,LOSS,3099,4,20,2,4,8,13,1,8,10,4,0,7,5,8.7
walkean02,Antoine Walker,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,2112,6,13,2,7,1,1,1,5,1,0,0,2,2,8.4
swiftro01,Robert Swift,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,1330,4,8,0,0,0,0,5,3,0,0,1,0,2,8.3
jaricma01,Marko Jarić,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,2115,3,7,1,3,0,0,0,0,10,2,0,3,3,8.1
daniean01,Antonio Daniels,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,1854,3,8,0,1,4,4,0,2,1,1,0,0,0,7.9
jeffrja01,Jared Jeffries,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,1837,3,7,0,0,3,5,2,3,0,2,1,0,4,7.9
simmobo01,Bobby Simmons,MILWAUKEE BUCKS,AWAY,CHARLOTTE BOBCATS,WIN,2383,7,14,1,3,5,6,0,2,0,1,1,5,5,7.9
wrighlo02,Lorenzen Wright,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,1192,2,3,0,0,2,2,1,3,1,1,1,0,2,7.9
brownpj01,P.J. Brown,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1828,4,7,0,0,0,0,2,5,0,2,0,1,2,7.8
jacksma02,Marc Jackson,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,652,2,4,0,0,6,7,0,2,0,0,0,0,1,7.8
jonesed02,Eddie Jones,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,2315,4,12,1,8,3,4,1,5,4,2,0,2,5,7.8
salmojo01,John Salmons,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,2619,3,7,1,3,4,4,1,4,5,1,0,5,3,7.5
smithjo03,Josh Smith,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,2403,3,6,0,0,3,4,3,4,1,2,2,4,4,7.4
hudsotr01,Troy Hudson,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,1511,3,11,2,5,0,0,0,1,6,0,1,0,0,6.7
padgesc01,Scott Padgett,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1669,2,8,2,6,1,2,1,3,1,4,0,1,1,6.7
najered01,Eduardo Nájera,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1314,3,7,0,0,3,4,2,1,0,0,0,0,0,6.6
robinbe01,Bernard Robinson,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,2424,5,13,0,1,2,4,0,2,3,3,1,2,5,6.5
wilkida02,Damien Wilkins,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,1391,5,11,0,2,2,2,1,1,0,1,0,1,2,6.5
johnsan02,Anthony Johnson,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1427,3,6,1,1,1,2,0,1,2,1,0,0,3,6.1
paytoga01,Gary Payton,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,452,3,4,0,1,0,0,0,0,1,0,1,0,0,5.8
griffed01,Eddie Griffin,MINNESOTA TIMBERWOLVES,HOME,DENVER NUGGETS,WIN,1255,3,8,0,0,0,2,2,7,1,0,3,1,1,5.7
watsoea01,Earl Watson,DENVER NUGGETS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1391,3,9,1,6,0,0,0,0,5,1,0,1,0,5.4
dienetr01,Travis Diener,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,898,4,7,3,6,0,0,0,2,0,0,0,1,5,5.3
haywobr01,Brendan Haywood,WASHINGTON WIZARDS,AWAY,INDIANA PACERS,WIN,1198,2,8,0,0,1,1,5,4,0,0,2,0,3,5.1
mooremi01,Mikki Moore,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,445,2,2,0,0,1,2,1,1,0,0,0,0,0,5.0
fordtj01,T.J. Ford,MILWAUKEE BUCKS,AWAY,CHARLOTTE BOBCATS,WIN,2602,6,18,0,1,2,2,2,8,3,2,0,5,5,4.7
simiewa01,Wayne Simien,MIAMI HEAT,AWAY,SEATTLE SUPERSONICS,WIN,471,2,2,0,0,0,0,1,0,0,1,0,0,1,4.7
murrala01,Lamond Murray,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1072,2,4,2,3,0,0,0,3,1,0,0,1,0,4.6
willima02,Marvin Williams,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,LOSS,1486,1,4,0,1,3,4,1,5,1,0,1,0,3,4.6
grangda01,Danny Granger,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1585,2,5,1,1,0,0,2,2,1,1,1,2,1,4.3
vromaja01,Jackson Vroman,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1138,2,5,0,0,3,4,1,3,0,0,2,1,4,4.3
jackja01,Jarrett Jack,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1167,2,7,0,1,2,2,0,2,3,0,0,0,1,4.2
warriha01,Hakim Warrick,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,872,1,4,0,0,4,4,1,1,3,0,1,2,3,4.2
bradlmi01,Michael Bradley,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,844,2,4,0,0,0,0,3,0,1,0,0,0,2,4.0
korveky01,Kyle Korver,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,1821,4,11,4,9,0,0,0,4,1,1,0,3,5,3.8
mcinnje01,Jeff McInnis,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,720,3,5,0,1,0,0,0,1,1,0,0,1,0,3.7
anderal01,Alan Anderson,CHARLOTTE BOBCATS,HOME,MILWAUKEE BUCKS,LOSS,342,2,2,1,1,0,0,0,0,0,0,0,0,2,3.6
cartevi01,Vince Carter,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1925,5,18,0,3,4,5,0,3,4,0,0,2,3,3.5
collini01,Nick Collison,SEATTLE SUPERSONICS,HOME,MIAMI HEAT,LOSS,1179,2,6,0,0,0,0,2,4,1,0,2,1,2,3.5
jasiksa01,Šarūnas Jasikevičius,INDIANA PACERS,HOME,WASHINGTON WIZARDS,LOSS,1453,1,4,1,2,0,0,1,1,7,0,0,3,0,3.5
masonde01,Desmond Mason,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,SACRAMENTO KINGS,WIN,1794,3,13,0,0,6,7,2,4,0,1,0,3,2,3.5
thomake01,Kenny Thomas,SACRAMENTO KINGS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1846,2,7,0,0,2,4,2,9,1,1,0,3,1,3.5
martike02,Kevin Martin,SACRAMENTO KINGS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,1525,3,5,0,1,0,0,0,7,3,0,0,3,4,3.3
