team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,36,88,4,10,21,27,15,36,19,7,5,12,17,2001-04-07,away,win,97.0,CHARLOTTE HORNETS,92.0,0.2903225806451613,0.2857142857142857,51
CHARLOTTE HORNETS,240,34,86,4,8,20,29,20,33,24,7,6,12,24,2001-04-07,home,loss,92.0,DETROIT PISTONS,97.0,0.2833333333333333,0.3333333333333333,53
PHOENIX SUNS,240,38,90,6,12,20,27,13,22,21,9,8,11,24,2001-04-07,away,win,102.0,CLEVELAND CAVALIERS,98.0,0.296875,0.3333333333333333,35
CLEVELAND CAVALIERS,240,33,72,2,8,30,34,13,29,22,5,8,18,25,2001-04-07,home,loss,98.0,PHOENIX SUNS,102.0,0.3142857142857143,0.2,42
UTAH JAZZ,240,40,78,7,10,29,39,12,23,26,14,0,12,28,2001-04-07,away,win,116.0,DALLAS MAVERICKS,103.0,0.3389830508474576,0.4117647058823529,35
DALLAS MAVERICKS,240,33,63,7,18,30,32,3,25,23,7,6,23,31,2001-04-07,home,loss,103.0,UTAH JAZZ,116.0,0.34375,0.28,28
VANCOUVER GRIZZLIES,240,37,86,5,9,18,24,13,36,28,9,3,14,22,2001-04-07,away,loss,97.0,DENVER NUGGETS,98.0,0.3008130081300813,0.35714285714285715,49
DENVER NUGGETS,240,34,78,14,24,16,24,9,33,26,7,7,17,23,2001-04-07,home,win,98.0,VANCOUVER GRIZZLIES,97.0,0.30357142857142855,0.3684210526315789,42
ATLANTA HAWKS,240,40,88,2,12,15,19,9,29,20,10,7,10,19,2001-04-07,away,loss,97.0,HOUSTON ROCKETS,110.0,0.3125,0.14285714285714285,38
HOUSTON ROCKETS,240,41,95,7,20,21,27,22,37,29,7,1,10,13,2001-04-07,home,win,110.0,ATLANTA HAWKS,97.0,0.3014705882352941,0.25925925925925924,59
SAN ANTONIO SPURS,240,34,70,4,9,21,34,11,34,16,5,9,14,22,2001-04-07,away,win,93.0,LOS ANGELES CLIPPERS,83.0,0.3269230769230769,0.3076923076923077,45
LOS ANGELES CLIPPERS,240,33,84,3,17,14,19,12,28,17,4,3,9,22,2001-04-07,home,loss,83.0,SAN ANTONIO SPURS,93.0,0.28205128205128205,0.15,40
BOSTON CELTICS,240,40,79,7,24,15,27,11,25,23,11,6,13,23,2001-04-07,away,win,102.0,WASHINGTON WIZARDS,100.0,0.33613445378151263,0.22580645161290322,36
WASHINGTON WIZARDS,240,36,75,2,9,26,35,13,33,16,9,4,17,20,2001-04-07,home,loss,100.0,BOSTON CELTICS,102.0,0.32432432432432434,0.18181818181818182,46
