team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,35,78,3,12,26,39,12,38,23,7,8,17,24,2001-02-16,away,win,99.0,CHARLOTTE HORNETS,94.0,0.30973451327433627,0.2,50
CHARLOTTE HORNETS,240,37,102,5,17,15,27,21,36,24,9,3,12,30,2001-02-16,home,loss,94.0,LOS ANGELES LAKERS,99.0,0.26618705035971224,0.22727272727272727,57
VANCOUVER GRIZZLIES,240,38,73,6,13,10,14,7,23,24,11,1,17,20,2001-02-16,away,win,92.0,GOLDEN STATE WARRIORS,79.0,0.34234234234234234,0.3157894736842105,30
GOLDEN STATE WARRIORS,240,33,80,1,12,12,14,16,27,22,8,1,20,19,2001-02-16,home,loss,79.0,VANCOUVER GRIZZLIES,92.0,0.2920353982300885,0.07692307692307693,43
SAN ANTONIO SPURS,240,28,68,5,10,30,47,7,36,16,4,5,8,21,2001-02-16,away,win,91.0,MINNESOTA TIMBERWOLVES,85.0,0.2916666666666667,0.3333333333333333,43
MINNESOTA TIMBERWOLVES,240,32,86,2,15,19,30,17,37,25,6,3,10,31,2001-02-16,home,loss,85.0,SAN ANTONIO SPURS,91.0,0.2711864406779661,0.11764705882352941,54
NEW JERSEY NETS,240,38,78,7,13,21,27,15,30,18,4,0,15,26,2001-02-16,away,loss,104.0,NEW YORK KNICKS,114.0,0.3275862068965517,0.35,45
NEW YORK KNICKS,240,44,79,7,16,19,27,6,23,22,6,4,5,19,2001-02-16,home,win,114.0,NEW JERSEY NETS,104.0,0.35772357723577236,0.30434782608695654,29
HOUSTON ROCKETS,240,34,78,2,15,23,35,13,27,15,10,9,22,22,2001-02-16,away,loss,93.0,ORLANDO MAGIC,108.0,0.30357142857142855,0.11764705882352941,40
ORLANDO MAGIC,240,44,87,3,16,17,21,10,32,25,16,8,15,25,2001-02-16,home,win,108.0,HOUSTON ROCKETS,93.0,0.33587786259541985,0.15789473684210525,42
LOS ANGELES CLIPPERS,240,34,73,7,18,18,28,5,30,24,3,10,14,21,2001-02-16,away,loss,93.0,PHILADELPHIA 76ERS,108.0,0.3177570093457944,0.28,35
PHILADELPHIA 76ERS,240,41,88,3,10,23,34,14,37,24,7,3,7,21,2001-02-16,home,win,108.0,LOS ANGELES CLIPPERS,93.0,0.3178294573643411,0.23076923076923078,51
DENVER NUGGETS,240,32,83,6,18,14,17,13,27,19,8,5,20,24,2001-02-16,away,loss,84.0,SACRAMENTO KINGS,117.0,0.2782608695652174,0.25,40
SACRAMENTO KINGS,240,45,81,8,17,19,23,6,33,31,12,6,10,16,2001-02-16,home,win,117.0,DENVER NUGGETS,84.0,0.35714285714285715,0.32,39
