team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,35,90,3,12,16,22,14,32,20,7,6,6,14,2001-05-28,away,win,89.0,MILWAUKEE BUCKS,83.0,0.28,0.2,46
MILWAUKEE BUCKS,240,33,77,8,21,9,11,10,38,22,4,12,13,20,2001-05-28,home,loss,83.0,PHILADELPHIA 76ERS,89.0,0.3,0.27586206896551724,48
