team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,31,77,1,5,18,23,11,26,17,9,5,17,23,2001-02-15,away,loss,81.0,DALLAS MAVERICKS,102.0,0.28703703703703703,0.16666666666666666,37
DALLAS MAVERICKS,240,43,83,3,11,13,20,15,33,18,10,5,17,22,2001-02-15,home,win,102.0,CLEVELAND CAVALIERS,81.0,0.3412698412698413,0.21428571428571427,48
DETROIT PISTONS,240,25,82,5,16,18,25,15,34,14,5,6,14,23,2001-02-15,away,loss,73.0,INDIANA PACERS,82.0,0.2336448598130841,0.23809523809523808,49
INDIANA PACERS,240,30,79,6,17,16,18,11,36,27,8,11,9,22,2001-02-15,home,win,82.0,DETROIT PISTONS,73.0,0.27522935779816515,0.2608695652173913,47
SACRAMENTO KINGS,240,33,83,6,16,9,11,11,27,21,9,3,19,15,2001-02-15,away,loss,81.0,PORTLAND TRAIL BLAZERS,105.0,0.28448275862068967,0.2727272727272727,38
PORTLAND TRAIL BLAZERS,240,45,86,6,14,9,13,10,32,24,13,9,13,12,2001-02-15,home,win,105.0,SACRAMENTO KINGS,81.0,0.3435114503816794,0.3,42
WASHINGTON WIZARDS,240,31,86,2,12,14,20,16,30,17,4,2,10,16,2001-02-15,away,loss,78.0,SAN ANTONIO SPURS,102.0,0.26495726495726496,0.14285714285714285,46
SAN ANTONIO SPURS,240,42,78,7,16,11,14,5,30,23,9,9,7,16,2001-02-15,home,win,102.0,WASHINGTON WIZARDS,78.0,0.35,0.30434782608695654,35
BOSTON CELTICS,240,39,80,12,23,18,22,10,28,21,15,5,13,25,2001-02-15,away,win,108.0,SEATTLE SUPERSONICS,88.0,0.3277310924369748,0.34285714285714286,38
SEATTLE SUPERSONICS,240,35,71,5,15,13,24,5,27,26,9,7,22,20,2001-02-15,home,loss,88.0,BOSTON CELTICS,108.0,0.330188679245283,0.25,32
MIAMI HEAT,265,36,83,6,18,20,25,8,37,27,3,7,18,23,2001-02-15,away,win,98.0,TORONTO RAPTORS,91.0,0.3025210084033613,0.25,45
TORONTO RAPTORS,265,35,96,5,16,16,22,14,33,20,13,9,13,19,2001-02-15,home,loss,91.0,MIAMI HEAT,98.0,0.26717557251908397,0.23809523809523808,47
GOLDEN STATE WARRIORS,240,35,92,1,13,18,25,15,27,22,11,6,11,21,2001-02-15,away,loss,89.0,VANCOUVER GRIZZLIES,99.0,0.2755905511811024,0.07142857142857142,42
VANCOUVER GRIZZLIES,240,37,70,8,12,17,25,6,39,28,5,9,17,24,2001-02-15,home,win,99.0,GOLDEN STATE WARRIORS,89.0,0.34579439252336447,0.4,45
