team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,29,74,8,14,25,31,14,37,18,8,2,14,16,2001-02-02,away,win,91.0,ATLANTA HAWKS,80.0,0.2815533980582524,0.36363636363636365,51
ATLANTA HAWKS,240,35,79,0,6,10,15,7,31,17,8,4,14,23,2001-02-02,home,loss,80.0,MIAMI HEAT,91.0,0.30701754385964913,0.0,38
BOSTON CELTICS,240,39,74,8,21,16,21,8,35,26,6,5,19,30,2001-02-02,away,win,102.0,DETROIT PISTONS,95.0,0.34513274336283184,0.27586206896551724,43
DETROIT PISTONS,240,35,85,8,18,17,27,12,28,17,5,2,15,27,2001-02-02,home,loss,95.0,BOSTON CELTICS,102.0,0.2916666666666667,0.3076923076923077,40
DENVER NUGGETS,240,35,80,4,19,20,22,11,26,22,3,7,12,24,2001-02-02,away,loss,94.0,INDIANA PACERS,103.0,0.30434782608695654,0.17391304347826086,37
INDIANA PACERS,240,40,80,6,15,17,25,10,31,25,5,7,9,22,2001-02-02,home,win,103.0,DENVER NUGGETS,94.0,0.3333333333333333,0.2857142857142857,41
CHARLOTTE HORNETS,240,31,90,6,13,19,23,20,26,14,3,3,7,20,2001-02-02,away,loss,87.0,LOS ANGELES LAKERS,93.0,0.256198347107438,0.3157894736842105,46
LOS ANGELES LAKERS,240,36,78,3,12,18,20,9,34,18,4,8,12,18,2001-02-02,home,win,93.0,CHARLOTTE HORNETS,87.0,0.3157894736842105,0.2,43
NEW YORK KNICKS,240,37,72,5,17,16,22,4,34,22,3,6,8,20,2001-02-02,away,win,95.0,NEW JERSEY NETS,71.0,0.3394495412844037,0.22727272727272727,38
NEW JERSEY NETS,240,25,72,1,9,20,28,10,28,16,3,5,9,24,2001-02-02,home,loss,71.0,NEW YORK KNICKS,95.0,0.25773195876288657,0.1,38
ORLANDO MAGIC,290,47,97,10,25,19,26,15,32,27,8,3,13,31,2001-02-02,away,win,123.0,PHILADELPHIA 76ERS,117.0,0.3263888888888889,0.2857142857142857,47
PHILADELPHIA 76ERS,290,41,89,4,12,31,43,15,34,21,8,8,16,26,2001-02-02,home,loss,117.0,ORLANDO MAGIC,123.0,0.3153846153846154,0.25,49
VANCOUVER GRIZZLIES,240,35,89,5,11,20,24,15,25,26,12,3,15,26,2001-02-02,away,loss,95.0,SACRAMENTO KINGS,105.0,0.28225806451612906,0.3125,40
SACRAMENTO KINGS,240,37,77,5,15,26,31,13,35,25,10,2,20,22,2001-02-02,home,win,105.0,VANCOUVER GRIZZLIES,95.0,0.32456140350877194,0.25,48
