team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,41,76,10,15,14,16,11,21,23,7,6,14,16,2001-01-26,away,win,106.0,ATLANTA HAWKS,99.0,0.3504273504273504,0.4,32
ATLANTA HAWKS,240,41,78,5,13,12,16,10,23,25,8,5,14,21,2001-01-26,home,loss,99.0,WASHINGTON WIZARDS,106.0,0.3445378151260504,0.2777777777777778,33
PHOENIX SUNS,240,31,79,6,21,15,21,7,33,23,8,5,18,26,2001-01-26,away,loss,83.0,BOSTON CELTICS,99.0,0.2818181818181818,0.2222222222222222,40
BOSTON CELTICS,240,33,79,5,11,28,32,11,35,17,11,6,15,18,2001-01-26,home,win,99.0,PHOENIX SUNS,83.0,0.29464285714285715,0.3125,46
SEATTLE SUPERSONICS,240,41,75,10,19,15,20,6,39,23,7,5,23,13,2001-01-26,away,win,107.0,GOLDEN STATE WARRIORS,105.0,0.35344827586206895,0.3448275862068966,45
GOLDEN STATE WARRIORS,240,44,99,11,25,6,9,14,30,35,13,2,12,20,2001-01-26,home,loss,105.0,SEATTLE SUPERSONICS,107.0,0.3076923076923077,0.3055555555555556,44
VANCOUVER GRIZZLIES,240,40,85,2,11,7,13,8,27,23,5,2,10,20,2001-01-26,away,loss,89.0,HOUSTON ROCKETS,106.0,0.32,0.15384615384615385,35
HOUSTON ROCKETS,240,42,85,5,18,17,24,18,35,28,8,5,13,16,2001-01-26,home,win,106.0,VANCOUVER GRIZZLIES,89.0,0.33070866141732286,0.21739130434782608,53
NEW JERSEY NETS,240,38,80,5,18,20,27,9,23,15,9,2,8,23,2001-01-26,away,loss,101.0,LOS ANGELES LAKERS,113.0,0.3220338983050847,0.21739130434782608,32
LOS ANGELES LAKERS,240,41,81,8,20,23,29,13,30,28,3,3,13,25,2001-01-26,home,win,113.0,NEW JERSEY NETS,101.0,0.3360655737704918,0.2857142857142857,43
DETROIT PISTONS,240,32,85,3,10,22,30,17,25,24,7,7,12,23,2001-01-26,away,loss,89.0,PHILADELPHIA 76ERS,105.0,0.27350427350427353,0.23076923076923078,42
PHILADELPHIA 76ERS,240,41,84,1,5,22,29,18,31,21,11,7,11,26,2001-01-26,home,win,105.0,DETROIT PISTONS,89.0,0.328,0.16666666666666666,49
