team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,33,62,7,14,27,38,8,35,26,10,3,21,24,2001-04-06,away,win,100.0,BOSTON CELTICS,96.0,0.3473684210526316,0.3333333333333333,43
BOSTON CELTICS,240,36,80,13,25,11,22,13,21,22,11,1,15,28,2001-04-06,home,loss,96.0,LOS ANGELES LAKERS,100.0,0.3103448275862069,0.34210526315789475,34
PORTLAND TRAIL BLAZERS,240,47,79,7,12,21,27,10,37,31,16,12,23,25,2001-04-06,away,win,122.0,GOLDEN STATE WARRIORS,91.0,0.373015873015873,0.3684210526315789,47
GOLDEN STATE WARRIORS,240,33,95,2,10,23,35,25,20,17,17,9,20,22,2001-04-06,home,loss,91.0,PORTLAND TRAIL BLAZERS,122.0,0.2578125,0.16666666666666666,45
CHICAGO BULLS,240,35,72,5,12,18,22,11,27,22,1,2,17,22,2001-04-06,away,loss,93.0,INDIANA PACERS,100.0,0.32710280373831774,0.29411764705882354,38
INDIANA PACERS,240,39,77,3,11,19,26,11,22,31,11,6,6,20,2001-04-06,home,win,100.0,CHICAGO BULLS,93.0,0.33620689655172414,0.21428571428571427,33
MILWAUKEE BUCKS,265,39,97,4,21,28,31,14,30,16,10,7,12,28,2001-04-06,away,loss,110.0,LOS ANGELES CLIPPERS,113.0,0.2867647058823529,0.16,44
LOS ANGELES CLIPPERS,265,41,94,7,18,24,35,15,39,23,6,6,15,20,2001-04-06,home,win,113.0,MILWAUKEE BUCKS,110.0,0.3037037037037037,0.28,54
CHARLOTTE HORNETS,240,27,77,4,15,18,22,9,39,12,6,4,14,19,2001-04-06,away,loss,76.0,MIAMI HEAT,81.0,0.25961538461538464,0.21052631578947367,48
MIAMI HEAT,240,33,81,5,17,10,20,9,31,22,9,4,11,18,2001-04-06,home,win,81.0,CHARLOTTE HORNETS,76.0,0.2894736842105263,0.22727272727272727,40
PHOENIX SUNS,240,32,82,6,20,18,24,13,31,20,5,3,14,21,2001-04-06,away,loss,88.0,MINNESOTA TIMBERWOLVES,101.0,0.2807017543859649,0.23076923076923078,44
MINNESOTA TIMBERWOLVES,240,38,82,2,4,23,30,15,31,25,11,2,9,19,2001-04-06,home,win,101.0,PHOENIX SUNS,88.0,0.31666666666666665,0.3333333333333333,46
TORONTO RAPTORS,240,41,89,7,15,19,25,18,24,27,13,7,10,19,2001-04-06,away,win,108.0,ORLANDO MAGIC,100.0,0.3153846153846154,0.3181818181818182,42
ORLANDO MAGIC,240,40,82,7,16,13,20,16,25,23,7,5,17,18,2001-04-06,home,loss,100.0,TORONTO RAPTORS,108.0,0.32786885245901637,0.30434782608695654,41
CLEVELAND CAVALIERS,240,36,83,6,12,10,14,14,23,22,10,6,12,21,2001-04-06,away,loss,88.0,PHILADELPHIA 76ERS,96.0,0.3025210084033613,0.3333333333333333,37
PHILADELPHIA 76ERS,240,38,85,2,3,18,27,24,31,20,7,6,13,17,2001-04-06,home,win,96.0,CLEVELAND CAVALIERS,88.0,0.3089430894308943,0.4,55
SACRAMENTO KINGS,240,46,89,8,17,18,21,12,39,31,8,5,9,18,2001-04-06,away,win,118.0,VANCOUVER GRIZZLIES,90.0,0.34074074074074073,0.32,51
VANCOUVER GRIZZLIES,240,36,91,5,10,13,17,13,28,21,3,7,10,16,2001-04-06,home,loss,90.0,SACRAMENTO KINGS,118.0,0.28346456692913385,0.3333333333333333,41
