team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,240,31,80,8,20,18,24,12,29,16,7,4,16,14,2001-04-15,away,loss,88.0,BOSTON CELTICS,95.0,0.27927927927927926,0.2857142857142857,41
BOSTON CELTICS,240,35,80,14,31,11,16,14,36,26,8,3,16,17,2001-04-15,home,win,95.0,NEW JERSEY NETS,88.0,0.30434782608695654,0.3111111111111111,50
INDIANA PACERS,240,37,86,1,8,18,21,20,31,26,8,6,16,23,2001-04-15,away,win,93.0,CHICAGO BULLS,86.0,0.3008130081300813,0.1111111111111111,51
CHICAGO BULLS,240,29,76,4,17,24,29,9,25,25,12,4,11,17,2001-04-15,home,loss,86.0,INDIANA PACERS,93.0,0.2761904761904762,0.19047619047619047,34
CHARLOTTE HORNETS,240,38,78,3,10,20,28,11,38,24,4,4,17,22,2001-04-15,away,win,99.0,DETROIT PISTONS,90.0,0.3275862068965517,0.23076923076923078,49
DETROIT PISTONS,240,34,95,4,17,18,24,17,27,20,9,4,10,22,2001-04-15,home,loss,90.0,CHARLOTTE HORNETS,99.0,0.26356589147286824,0.19047619047619047,44
PORTLAND TRAIL BLAZERS,240,36,82,7,17,21,28,12,24,17,5,2,5,23,2001-04-15,away,loss,100.0,LOS ANGELES LAKERS,105.0,0.3050847457627119,0.2916666666666667,36
LOS ANGELES LAKERS,240,36,77,9,18,24,34,12,32,22,2,5,8,26,2001-04-15,home,win,105.0,PORTLAND TRAIL BLAZERS,100.0,0.3185840707964602,0.3333333333333333,44
ORLANDO MAGIC,240,34,74,7,19,15,21,8,31,16,13,6,15,25,2001-04-15,away,win,90.0,MIAMI HEAT,73.0,0.3148148148148148,0.2692307692307692,39
MIAMI HEAT,240,26,72,4,13,17,20,11,30,13,5,3,22,26,2001-04-15,home,loss,73.0,ORLANDO MAGIC,90.0,0.2653061224489796,0.23529411764705882,41
UTAH JAZZ,240,36,82,5,14,23,29,16,26,21,2,2,13,22,2001-04-15,away,loss,100.0,MINNESOTA TIMBERWOLVES,107.0,0.3050847457627119,0.2631578947368421,42
MINNESOTA TIMBERWOLVES,240,43,84,5,11,16,20,13,26,27,7,7,8,22,2001-04-15,home,win,107.0,UTAH JAZZ,100.0,0.33858267716535434,0.3125,39
NEW YORK KNICKS,240,31,78,3,14,17,18,7,26,17,5,2,11,23,2001-04-15,away,loss,82.0,PHILADELPHIA 76ERS,89.0,0.28440366972477066,0.17647058823529413,33
PHILADELPHIA 76ERS,240,34,77,1,7,20,31,15,34,20,8,4,10,21,2001-04-15,home,win,89.0,NEW YORK KNICKS,82.0,0.3063063063063063,0.125,49
SACRAMENTO KINGS,240,34,81,5,12,13,18,9,38,18,11,4,22,17,2001-04-15,away,loss,86.0,PHOENIX SUNS,88.0,0.2956521739130435,0.29411764705882354,47
PHOENIX SUNS,240,39,99,5,18,5,6,20,39,27,13,9,15,15,2001-04-15,home,win,88.0,SACRAMENTO KINGS,86.0,0.2826086956521739,0.21739130434782608,59
DALLAS MAVERICKS,265,36,89,9,27,26,32,16,44,23,8,7,19,19,2001-04-15,away,win,107.0,SEATTLE SUPERSONICS,99.0,0.288,0.25,60
SEATTLE SUPERSONICS,265,39,93,9,20,12,17,8,37,19,9,4,15,28,2001-04-15,home,loss,99.0,DALLAS MAVERICKS,107.0,0.29545454545454547,0.3103448275862069,45
CLEVELAND CAVALIERS,240,42,83,2,5,20,31,18,26,21,6,9,18,23,2001-04-15,away,win,106.0,WASHINGTON WIZARDS,98.0,0.336,0.2857142857142857,44
WASHINGTON WIZARDS,240,36,77,0,6,26,29,10,26,20,9,4,15,22,2001-04-15,home,loss,98.0,CLEVELAND CAVALIERS,106.0,0.3185840707964602,0.0,36
