team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,37,75,3,7,20,21,8,26,16,11,1,13,21,2000-12-29,away,win,97.0,ATLANTA HAWKS,85.0,0.33035714285714285,0.3,34
ATLANTA HAWKS,240,35,77,2,6,13,19,13,26,12,6,5,18,21,2000-12-29,home,loss,85.0,CLEVELAND CAVALIERS,97.0,0.3125,0.25,39
UTAH JAZZ,240,35,82,8,15,11,15,14,26,28,5,1,15,23,2000-12-29,away,loss,89.0,GOLDEN STATE WARRIORS,100.0,0.29914529914529914,0.34782608695652173,40
GOLDEN STATE WARRIORS,240,41,77,4,11,14,24,12,32,25,9,2,12,20,2000-12-29,home,win,100.0,UTAH JAZZ,89.0,0.3474576271186441,0.26666666666666666,44
WASHINGTON WIZARDS,240,36,76,5,12,14,16,11,30,17,3,5,13,26,2000-12-29,away,loss,91.0,MIAMI HEAT,98.0,0.32142857142857145,0.29411764705882354,41
MIAMI HEAT,240,38,77,6,18,16,21,5,22,16,2,2,5,20,2000-12-29,home,win,98.0,WASHINGTON WIZARDS,91.0,0.33043478260869563,0.25,27
CHICAGO BULLS,240,25,71,6,16,12,16,8,26,16,9,1,14,21,2000-12-29,away,loss,68.0,NEW YORK KNICKS,95.0,0.2604166666666667,0.2727272727272727,34
NEW YORK KNICKS,240,34,70,5,11,22,29,8,35,18,8,2,12,20,2000-12-29,home,win,95.0,CHICAGO BULLS,68.0,0.3269230769230769,0.3125,43
VANCOUVER GRIZZLIES,240,34,72,1,7,12,16,4,24,29,16,3,21,12,2000-12-29,away,loss,81.0,PORTLAND TRAIL BLAZERS,104.0,0.32075471698113206,0.125,28
PORTLAND TRAIL BLAZERS,240,46,84,2,10,10,13,14,32,31,16,3,23,17,2000-12-29,home,win,104.0,VANCOUVER GRIZZLIES,81.0,0.35384615384615387,0.16666666666666666,46
