team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,21,75,3,16,13,18,14,32,14,9,7,14,14,2001-01-22,away,loss,58.0,CLEVELAND CAVALIERS,84.0,0.21875,0.15789473684210525,46
CLEVELAND CAVALIERS,240,30,74,2,9,22,25,9,37,22,9,3,10,19,2001-01-22,home,win,84.0,PORTLAND TRAIL BLAZERS,58.0,0.28846153846153844,0.18181818181818182,46
