team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,26,71,6,23,18,23,10,24,17,5,2,16,24,2001-01-10,away,loss,76.0,BOSTON CELTICS,88.0,0.26804123711340205,0.20689655172413793,34
BOSTON CELTICS,240,33,71,4,14,18,23,12,28,20,9,3,16,22,2001-01-10,home,win,88.0,MIAMI HEAT,76.0,0.3173076923076923,0.2222222222222222,40
TORONTO RAPTORS,240,44,79,7,17,15,20,6,43,31,7,4,17,27,2001-01-10,away,win,110.0,DETROIT PISTONS,85.0,0.35772357723577236,0.2916666666666667,49
DETROIT PISTONS,240,29,89,3,16,24,33,12,30,16,8,2,10,20,2001-01-10,home,loss,85.0,TORONTO RAPTORS,110.0,0.2457627118644068,0.15789473684210525,42
DENVER NUGGETS,240,33,75,4,16,16,25,8,32,17,10,7,15,22,2001-01-10,away,loss,86.0,LOS ANGELES CLIPPERS,92.0,0.3055555555555556,0.2,40
LOS ANGELES CLIPPERS,240,35,79,5,13,17,24,9,30,22,8,8,16,19,2001-01-10,home,win,92.0,DENVER NUGGETS,86.0,0.30701754385964913,0.2777777777777778,39
DALLAS MAVERICKS,240,44,88,7,16,11,19,9,38,27,7,6,11,22,2001-01-10,away,win,106.0,MINNESOTA TIMBERWOLVES,86.0,0.3333333333333333,0.30434782608695654,47
MINNESOTA TIMBERWOLVES,240,34,92,1,11,17,20,14,31,19,4,7,14,22,2001-01-10,home,loss,86.0,DALLAS MAVERICKS,106.0,0.2698412698412698,0.08333333333333333,45
PORTLAND TRAIL BLAZERS,240,41,73,5,11,6,10,10,36,34,6,10,17,15,2001-01-10,away,win,93.0,PHILADELPHIA 76ERS,75.0,0.35964912280701755,0.3125,46
PHILADELPHIA 76ERS,240,28,80,7,17,12,16,14,17,16,7,1,13,12,2001-01-10,home,loss,75.0,PORTLAND TRAIL BLAZERS,93.0,0.25925925925925924,0.2916666666666667,31
CLEVELAND CAVALIERS,240,40,92,5,11,18,21,14,29,22,14,5,16,18,2001-01-10,away,loss,103.0,SACRAMENTO KINGS,108.0,0.30303030303030304,0.3125,43
SACRAMENTO KINGS,240,41,86,6,17,20,23,14,33,27,11,13,21,20,2001-01-10,home,win,108.0,CLEVELAND CAVALIERS,103.0,0.3228346456692913,0.2608695652173913,47
SEATTLE SUPERSONICS,240,39,82,7,14,19,25,10,27,20,8,5,14,22,2001-01-10,away,win,104.0,WASHINGTON WIZARDS,101.0,0.32231404958677684,0.3333333333333333,37
WASHINGTON WIZARDS,240,39,87,9,22,14,21,13,31,25,6,2,17,26,2001-01-10,home,loss,101.0,SEATTLE SUPERSONICS,104.0,0.30952380952380953,0.2903225806451613,44
