team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,33,90,0,11,21,26,19,28,16,12,3,12,20,2001-05-14,away,loss,87.0,SAN ANTONIO SPURS,105.0,0.2682926829268293,0.0,47
SAN ANTONIO SPURS,240,42,81,6,14,15,23,13,36,28,9,9,16,17,2001-05-14,home,win,105.0,DALLAS MAVERICKS,87.0,0.34146341463414637,0.3,49
