team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,240,31,84,5,15,17,22,10,29,15,14,4,11,21,2001-01-15,away,win,84.0,ATLANTA HAWKS,78.0,0.26956521739130435,0.25,39
ATLANTA HAWKS,240,28,70,3,9,19,23,8,41,11,7,8,22,22,2001-01-15,home,loss,78.0,NEW JERSEY NETS,84.0,0.2857142857142857,0.25,49
SACRAMENTO KINGS,240,45,82,11,21,15,17,4,38,23,10,8,13,20,2001-01-15,away,win,116.0,DALLAS MAVERICKS,105.0,0.3543307086614173,0.34375,42
DALLAS MAVERICKS,240,38,87,11,26,18,24,11,31,24,6,5,15,20,2001-01-15,home,loss,105.0,SACRAMENTO KINGS,116.0,0.304,0.2972972972972973,42
SEATTLE SUPERSONICS,240,39,88,9,22,24,29,14,23,27,4,6,8,16,2001-01-15,away,loss,111.0,DENVER NUGGETS,122.0,0.30708661417322836,0.2903225806451613,37
DENVER NUGGETS,240,46,82,16,27,14,16,7,30,34,7,10,9,23,2001-01-15,home,win,122.0,SEATTLE SUPERSONICS,111.0,0.359375,0.37209302325581395,37
CLEVELAND CAVALIERS,240,40,75,3,7,24,34,11,30,27,7,6,19,27,2001-01-15,away,win,107.0,GOLDEN STATE WARRIORS,101.0,0.34782608695652173,0.3,41
GOLDEN STATE WARRIORS,240,33,75,7,18,28,36,14,25,26,8,4,16,24,2001-01-15,home,loss,101.0,CLEVELAND CAVALIERS,107.0,0.3055555555555556,0.28,39
LOS ANGELES CLIPPERS,240,27,74,1,10,19,27,12,31,16,5,8,14,26,2001-01-15,away,loss,74.0,INDIANA PACERS,89.0,0.26732673267326734,0.09090909090909091,43
INDIANA PACERS,240,33,81,2,4,21,28,17,35,17,6,5,12,23,2001-01-15,home,win,89.0,LOS ANGELES CLIPPERS,74.0,0.2894736842105263,0.3333333333333333,52
VANCOUVER GRIZZLIES,265,40,96,10,21,22,27,11,37,22,6,0,15,27,2001-01-15,away,loss,112.0,LOS ANGELES LAKERS,113.0,0.29411764705882354,0.3225806451612903,48
LOS ANGELES LAKERS,265,46,91,6,14,15,28,10,36,25,10,11,12,22,2001-01-15,home,win,113.0,VANCOUVER GRIZZLIES,112.0,0.3357664233576642,0.3,46
BOSTON CELTICS,240,36,79,3,12,32,42,12,27,25,8,1,14,27,2001-01-15,away,win,107.0,MINNESOTA TIMBERWOLVES,102.0,0.3130434782608696,0.2,39
MINNESOTA TIMBERWOLVES,240,34,73,3,18,31,41,10,28,25,10,6,17,31,2001-01-15,home,loss,102.0,BOSTON CELTICS,107.0,0.3177570093457944,0.14285714285714285,38
SAN ANTONIO SPURS,240,31,79,7,17,13,26,14,27,15,7,2,14,13,2001-01-15,away,loss,82.0,NEW YORK KNICKS,104.0,0.2818181818181818,0.2916666666666667,41
NEW YORK KNICKS,240,42,77,7,13,13,15,5,35,24,6,6,12,25,2001-01-15,home,win,104.0,SAN ANTONIO SPURS,82.0,0.35294117647058826,0.35,40
CHICAGO BULLS,240,36,77,4,13,28,29,6,27,25,9,4,11,26,2001-01-15,away,loss,104.0,ORLANDO MAGIC,113.0,0.3185840707964602,0.23529411764705882,33
ORLANDO MAGIC,240,39,84,11,21,24,33,16,24,17,5,6,14,22,2001-01-15,home,win,113.0,CHICAGO BULLS,104.0,0.3170731707317073,0.34375,40
CHARLOTTE HORNETS,240,30,76,3,12,16,20,9,31,21,12,4,14,21,2001-01-15,away,loss,79.0,PHILADELPHIA 76ERS,84.0,0.2830188679245283,0.2,40
PHILADELPHIA 76ERS,240,31,74,5,11,17,24,12,33,18,12,9,18,20,2001-01-15,home,win,84.0,CHARLOTTE HORNETS,79.0,0.29523809523809524,0.3125,45
HOUSTON ROCKETS,265,36,82,7,23,25,32,8,31,14,5,1,10,25,2001-01-15,away,loss,104.0,UTAH JAZZ,116.0,0.3050847457627119,0.23333333333333334,39
UTAH JAZZ,265,46,92,3,7,21,27,17,34,33,2,3,13,29,2001-01-15,home,win,116.0,HOUSTON ROCKETS,104.0,0.3333333333333333,0.3,51
MILWAUKEE BUCKS,240,38,81,10,17,15,19,12,29,20,6,2,16,26,2001-01-15,away,win,101.0,WASHINGTON WIZARDS,95.0,0.31932773109243695,0.37037037037037035,41
WASHINGTON WIZARDS,240,30,77,4,21,31,33,13,29,19,10,9,12,22,2001-01-15,home,loss,95.0,MILWAUKEE BUCKS,101.0,0.2803738317757009,0.16,42
