team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,265,40,83,4,11,23,25,11,31,21,10,8,18,21,2001-06-06,away,win,107.0,LOS ANGELES LAKERS,101.0,0.3252032520325203,0.26666666666666666,42
LOS ANGELES LAKERS,265,40,90,6,13,15,27,16,28,23,14,9,19,22,2001-06-06,home,loss,101.0,PHILADELPHIA 76ERS,107.0,0.3076923076923077,0.3157894736842105,44
