team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,27,77,6,24,19,21,7,38,19,9,4,13,20,2001-04-01,away,loss,79.0,CHARLOTTE HORNETS,80.0,0.25961538461538464,0.2,45
CHARLOTTE HORNETS,240,31,79,3,12,15,25,10,42,25,8,5,11,18,2001-04-01,home,win,80.0,BOSTON CELTICS,79.0,0.2818181818181818,0.2,52
GOLDEN STATE WARRIORS,240,34,100,4,13,15,20,23,27,20,6,3,15,21,2001-04-01,away,loss,87.0,DETROIT PISTONS,104.0,0.2537313432835821,0.23529411764705882,50
DETROIT PISTONS,240,40,83,8,20,16,21,12,35,23,7,3,14,20,2001-04-01,home,win,104.0,GOLDEN STATE WARRIORS,87.0,0.3252032520325203,0.2857142857142857,47
NEW YORK KNICKS,240,30,75,2,12,17,19,12,31,12,4,3,12,25,2001-04-01,away,win,79.0,LOS ANGELES LAKERS,78.0,0.2857142857142857,0.14285714285714285,43
LOS ANGELES LAKERS,240,23,68,6,22,26,37,10,29,18,5,5,8,23,2001-04-01,home,loss,78.0,NEW YORK KNICKS,79.0,0.25274725274725274,0.21428571428571427,39
HOUSTON ROCKETS,240,32,77,5,18,29,40,14,30,16,9,8,12,20,2001-04-01,away,loss,98.0,NEW JERSEY NETS,101.0,0.29357798165137616,0.21739130434782608,44
NEW JERSEY NETS,240,38,82,4,8,21,23,12,29,17,5,7,12,24,2001-04-01,home,win,101.0,HOUSTON ROCKETS,98.0,0.31666666666666665,0.3333333333333333,41
INDIANA PACERS,240,28,74,2,18,35,40,10,20,21,7,3,11,30,2001-04-01,away,loss,93.0,PHILADELPHIA 76ERS,104.0,0.27450980392156865,0.1,30
PHILADELPHIA 76ERS,240,36,81,3,7,29,40,10,43,24,5,0,10,30,2001-04-01,home,win,104.0,INDIANA PACERS,93.0,0.3076923076923077,0.3,53
MILWAUKEE BUCKS,240,40,73,10,17,9,14,8,25,22,6,3,20,16,2001-04-01,away,loss,99.0,PHOENIX SUNS,106.0,0.35398230088495575,0.37037037037037035,33
PHOENIX SUNS,240,42,76,4,12,18,21,8,23,27,13,5,13,15,2001-04-01,home,win,106.0,MILWAUKEE BUCKS,99.0,0.3559322033898305,0.25,31
MINNESOTA TIMBERWOLVES,240,42,88,1,6,14,14,18,23,27,3,4,11,19,2001-04-01,away,win,99.0,PORTLAND TRAIL BLAZERS,95.0,0.3230769230769231,0.14285714285714285,41
PORTLAND TRAIL BLAZERS,240,37,80,3,11,18,23,15,26,23,6,4,14,14,2001-04-01,home,loss,95.0,MINNESOTA TIMBERWOLVES,99.0,0.3162393162393162,0.21428571428571427,41
DALLAS MAVERICKS,240,49,97,9,18,12,14,12,33,29,11,6,13,21,2001-04-01,away,win,119.0,SACRAMENTO KINGS,107.0,0.3356164383561644,0.3333333333333333,45
SACRAMENTO KINGS,240,41,84,4,13,21,29,8,31,21,9,3,16,17,2001-04-01,home,loss,107.0,DALLAS MAVERICKS,119.0,0.328,0.23529411764705882,39
ORLANDO MAGIC,240,40,75,8,12,16,21,10,25,22,7,6,15,22,2001-04-01,away,win,104.0,TORONTO RAPTORS,101.0,0.34782608695652173,0.4,35
TORONTO RAPTORS,240,40,77,4,13,17,25,9,21,31,8,5,11,18,2001-04-01,home,loss,101.0,ORLANDO MAGIC,104.0,0.3418803418803419,0.23529411764705882,30
UTAH JAZZ,240,37,76,2,7,16,20,14,33,28,8,8,14,19,2001-04-01,away,win,92.0,VANCOUVER GRIZZLIES,73.0,0.3274336283185841,0.2222222222222222,47
VANCOUVER GRIZZLIES,240,29,75,4,11,11,19,13,24,21,7,7,15,21,2001-04-01,home,loss,73.0,UTAH JAZZ,92.0,0.27884615384615385,0.26666666666666666,37
