team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,36,70,9,20,16,26,4,36,25,9,3,14,21,2001-03-21,away,win,97.0,BOSTON CELTICS,77.0,0.33962264150943394,0.3103448275862069,40
BOSTON CELTICS,240,31,78,4,19,11,15,10,29,17,7,3,18,21,2001-03-21,home,loss,77.0,SAN ANTONIO SPURS,97.0,0.28440366972477066,0.17391304347826086,39
TORONTO RAPTORS,240,34,81,10,20,17,19,9,21,28,6,4,15,19,2001-03-21,away,loss,95.0,CHARLOTTE HORNETS,111.0,0.2956521739130435,0.3333333333333333,30
CHARLOTTE HORNETS,240,42,79,5,12,22,25,12,28,30,10,4,16,17,2001-03-21,home,win,111.0,TORONTO RAPTORS,95.0,0.34710743801652894,0.29411764705882354,40
WASHINGTON WIZARDS,240,37,78,6,8,19,26,11,28,19,12,2,16,18,2001-03-21,away,win,99.0,GOLDEN STATE WARRIORS,94.0,0.3217391304347826,0.42857142857142855,39
GOLDEN STATE WARRIORS,240,38,81,1,7,17,26,12,30,26,10,10,16,19,2001-03-21,home,loss,94.0,WASHINGTON WIZARDS,99.0,0.31932773109243695,0.125,42
ORLANDO MAGIC,240,38,87,8,24,11,14,15,28,25,4,6,8,23,2001-03-21,away,loss,95.0,INDIANA PACERS,96.0,0.304,0.25,43
INDIANA PACERS,240,36,74,7,13,17,22,10,34,26,4,3,12,15,2001-03-21,home,win,96.0,ORLANDO MAGIC,95.0,0.32727272727272727,0.35,44
CHICAGO BULLS,240,27,66,3,8,24,31,8,23,16,7,2,16,19,2001-03-21,away,loss,81.0,MIAMI HEAT,109.0,0.2903225806451613,0.2727272727272727,31
MIAMI HEAT,240,44,79,7,13,14,16,10,25,30,9,0,12,26,2001-03-21,home,win,109.0,CHICAGO BULLS,81.0,0.35772357723577236,0.35,35
LOS ANGELES LAKERS,240,32,78,6,20,30,37,15,32,25,8,3,17,28,2001-03-21,away,loss,100.0,MILWAUKEE BUCKS,107.0,0.2909090909090909,0.23076923076923078,47
MILWAUKEE BUCKS,240,35,79,5,14,32,34,7,33,17,8,3,13,24,2001-03-21,home,win,107.0,LOS ANGELES LAKERS,100.0,0.30701754385964913,0.2631578947368421,40
DALLAS MAVERICKS,240,35,80,6,15,21,31,10,24,18,7,7,15,16,2001-03-21,away,loss,97.0,MINNESOTA TIMBERWOLVES,109.0,0.30434782608695654,0.2857142857142857,34
MINNESOTA TIMBERWOLVES,240,48,85,5,9,8,11,10,29,32,8,12,11,25,2001-03-21,home,win,109.0,DALLAS MAVERICKS,97.0,0.3609022556390977,0.35714285714285715,39
