team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,37,89,9,22,9,13,8,27,27,7,4,7,26,2001-05-10,away,loss,92.0,CHARLOTTE HORNETS,102.0,0.29365079365079366,0.2903225806451613,35
CHARLOTTE HORNETS,240,39,81,4,13,20,34,17,40,24,2,5,12,19,2001-05-10,home,win,102.0,MILWAUKEE BUCKS,92.0,0.325,0.23529411764705882,57
