team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DENVER NUGGETS,265,41,84,1,9,26,33,19,40,30,4,5,20,30,2001-03-26,away,win,109.0,CHICAGO BULLS,104.0,0.328,0.1,59
CHICAGO BULLS,265,39,89,4,16,22,36,12,24,26,13,0,10,28,2001-03-26,home,loss,104.0,DENVER NUGGETS,109.0,0.3046875,0.2,36
NEW YORK KNICKS,265,37,85,3,8,12,12,13,37,23,8,2,21,22,2001-03-26,away,win,89.0,GOLDEN STATE WARRIORS,87.0,0.30327868852459017,0.2727272727272727,50
GOLDEN STATE WARRIORS,265,34,93,3,9,16,22,17,29,26,15,7,11,16,2001-03-26,home,loss,87.0,NEW YORK KNICKS,89.0,0.2677165354330709,0.25,46
MILWAUKEE BUCKS,240,30,74,4,21,14,17,12,29,14,9,3,24,25,2001-03-26,away,loss,78.0,PHILADELPHIA 76ERS,90.0,0.28846153846153844,0.16,41
PHILADELPHIA 76ERS,240,36,93,1,8,17,26,21,28,23,15,2,14,17,2001-03-26,home,win,90.0,MILWAUKEE BUCKS,78.0,0.27906976744186046,0.1111111111111111,49
LOS ANGELES LAKERS,240,26,69,3,14,28,38,13,22,15,5,2,15,25,2001-03-26,away,loss,83.0,PHOENIX SUNS,104.0,0.2736842105263158,0.17647058823529413,35
PHOENIX SUNS,240,41,80,2,9,20,27,12,32,28,9,3,11,28,2001-03-26,home,win,104.0,LOS ANGELES LAKERS,83.0,0.33884297520661155,0.18181818181818182,44
LOS ANGELES CLIPPERS,240,35,76,4,13,22,27,4,32,20,5,3,10,27,2001-03-26,away,loss,96.0,PORTLAND TRAIL BLAZERS,104.0,0.3153153153153153,0.23529411764705882,36
PORTLAND TRAIL BLAZERS,240,36,76,5,8,27,36,10,27,29,9,2,9,24,2001-03-26,home,win,104.0,LOS ANGELES CLIPPERS,96.0,0.32142857142857145,0.38461538461538464,37
CLEVELAND CAVALIERS,240,35,83,1,9,15,18,9,22,21,9,2,14,25,2001-03-26,away,loss,86.0,SEATTLE SUPERSONICS,104.0,0.2966101694915254,0.1,31
SEATTLE SUPERSONICS,240,39,69,7,10,19,28,7,33,28,7,13,20,22,2001-03-26,home,win,104.0,CLEVELAND CAVALIERS,86.0,0.3611111111111111,0.4117647058823529,40
DALLAS MAVERICKS,240,32,85,7,18,27,29,9,41,18,4,8,7,23,2001-03-26,away,win,98.0,UTAH JAZZ,90.0,0.27350427350427353,0.28,50
UTAH JAZZ,240,30,84,6,17,24,31,14,37,21,4,6,8,25,2001-03-26,home,loss,90.0,DALLAS MAVERICKS,98.0,0.2631578947368421,0.2608695652173913,51
