slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,2602,16,26,3,6,6,6,2,4,4,1,0,2,3,32.4
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1923,10,15,0,0,6,7,5,4,3,2,1,0,3,27.4
willima01,Mo Williams,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,2354,8,13,3,3,9,10,1,5,7,1,1,4,0,26.5
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,2292,11,21,1,2,7,8,1,8,5,4,0,4,2,25.1
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2386,11,23,1,2,9,10,4,5,4,0,0,1,4,24.4
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,2708,11,33,1,3,12,12,3,7,8,1,1,4,3,22.6
butlera01,Rasual Butler,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1998,9,16,2,7,2,2,3,4,1,1,2,0,0,20.8
cartevi01,Vince Carter,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,1902,10,20,1,4,6,7,1,4,2,4,0,2,5,19.9
gallida01,Danilo Gallinari,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2554,8,18,3,11,7,7,1,7,3,0,0,2,2,18.7
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,2444,9,19,2,7,6,11,0,4,9,2,1,7,3,16.3
dudleja01,Jared Dudley,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1537,6,9,4,5,2,2,0,3,1,1,1,0,3,16.2
millean02,Andre Miller,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1536,5,9,0,0,4,5,0,1,8,1,0,1,2,14.4
martike01,Kenyon Martin,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2420,6,10,0,0,0,0,5,9,2,2,0,2,2,14.2
hillgr01,Grant Hill,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1463,4,5,1,1,3,3,2,3,2,0,1,0,1,14.1
leeda02,David Lee,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2408,9,14,0,0,1,2,5,11,1,0,0,4,5,13.9
richaja01,Jason Richardson,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1481,7,15,3,7,1,2,0,8,4,1,0,2,1,13.7
nashst01,Steve Nash,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1657,6,10,1,3,1,1,0,2,8,1,0,3,0,13.6
kamanch01,Chris Kaman,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1708,7,13,0,0,5,6,5,5,3,0,1,5,4,13.5
blakest01,Steve Blake,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1260,6,8,5,7,0,0,0,2,1,0,0,1,3,12.9
allenra02,Ray Allen,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,2605,5,12,2,5,6,7,1,5,4,0,0,4,2,11.4
barbole01,Leandro Barbosa,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1256,4,8,0,2,4,4,0,1,4,1,1,1,1,11.4
moonja01,Jamario Moon,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,1436,6,7,1,1,0,0,0,1,0,1,1,0,3,11.3
wallara01,Rasheed Wallace,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1934,5,7,1,2,0,0,1,7,0,2,1,1,4,11.0
lewisra02,Rashard Lewis,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,2227,5,14,3,8,6,7,1,2,0,1,0,2,1,10.7
beaslmi01,Michael Beasley,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,2085,7,16,0,1,5,6,1,1,0,0,0,0,2,10.4
westde01,Delonte West,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,1005,3,3,1,1,0,0,0,2,4,3,1,2,2,10.4
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,2712,5,10,0,0,0,0,1,12,3,1,1,2,2,10.3
allento01,Tony Allen,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1299,6,11,0,0,4,7,2,2,1,0,1,1,4,10.3
chandwi01,Wilson Chandler,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2292,6,11,1,4,2,2,1,1,1,2,0,2,3,10.2
onealje01,Jermaine O'Neal,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1448,5,7,0,0,1,1,1,7,3,0,0,2,2,10.2
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,1623,2,4,0,1,2,2,2,3,2,3,1,0,3,10.2
billuch01,Chauncey Billups,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1196,3,7,1,3,3,3,1,1,5,0,0,1,0,9.8
varejan01,Anderson Varejão,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,1959,4,5,0,0,1,2,1,8,0,0,2,0,4,9.6
davisba01,Baron Davis,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1634,5,9,1,2,0,0,0,1,8,1,0,3,3,9.4
garneke01,Kevin Garnett,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1969,3,9,0,0,4,4,1,6,3,2,0,2,1,9.1
rondora01,Rajon Rondo,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,2803,7,18,0,0,3,7,4,9,8,2,0,8,4,9.1
chalmma01,Mario Chalmers,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1659,1,4,0,1,9,12,0,1,1,3,0,2,2,8.6
hasleud01,Udonis Haslem,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1781,4,9,0,0,4,4,0,6,0,1,0,1,2,8.3
artesro01,Metta World Peace,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,1831,5,11,1,3,2,5,3,4,2,1,0,2,6,7.4
onealsh01,Shaquille O'Neal,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,1316,5,8,0,0,1,4,2,5,0,0,0,0,5,7.1
dragigo01,Goran Dragić,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1366,4,9,3,5,2,2,1,2,2,1,0,5,1,6.6
smithjr01,J.R. Smith,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1746,9,23,2,6,0,0,1,2,0,0,0,2,1,6.4
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,2320,4,10,0,0,3,4,0,6,1,0,0,2,1,5.3
webstma02,Martell Webster,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1473,4,7,3,5,0,0,0,2,0,0,1,3,2,5.2
howarju01,Juwan Howard,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1832,2,5,0,0,0,0,4,4,3,0,1,1,5,5.1
amundlo01,Lou Amundson,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1274,1,2,0,0,3,4,3,7,0,0,0,2,2,5.0
fryech01,Channing Frye,PHOENIX SUNS,HOME,LOS ANGELES CLIPPERS,WIN,1353,2,5,0,1,2,2,1,1,2,1,0,1,2,4.9
hilarne01,Nenê Hilário,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2178,3,7,0,0,3,5,0,3,1,1,1,1,5,4.8
duhonch01,Chris Duhon,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,2134,2,6,1,2,2,2,1,1,3,2,1,4,2,4.6
howardw01,Dwight Howard,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,2619,1,7,0,0,3,4,3,17,1,2,4,7,4,4.2
anderch01,Chris Andersen,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1162,0,0,0,0,0,0,0,1,0,2,5,1,2,4.0
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,1573,2,5,0,0,0,2,2,4,1,0,1,0,2,3.7
bayleje01,Jerryd Bayless,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1786,2,10,0,3,4,7,0,1,7,0,0,1,3,3.6
wrighdo01,Dorell Wright,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1012,0,1,0,0,0,0,3,3,2,1,1,1,2,3.6
perkike01,Kendrick Perkins,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1241,3,4,0,0,0,0,0,4,2,0,3,4,4,3.5
skinnbr01,Brian Skinner,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,801,0,2,0,0,2,2,1,2,0,1,2,0,2,3.5
thornal01,Al Thornton,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1507,3,9,0,0,2,2,4,1,0,0,0,1,4,3.4
pendeje02,Jeff Ayres,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1199,0,1,0,0,2,2,3,2,0,0,0,0,2,3.2
smithcr01,Craig Smith,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1057,3,6,0,0,2,3,0,3,1,0,0,3,0,3.2
jeffrja01,Jared Jeffries,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,1446,1,2,0,1,1,3,3,1,1,0,2,1,4,3.1
harrial01,Al Harrington,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,1929,5,20,0,7,2,3,2,5,1,1,0,0,3,3.0
afflaar01,Arron Afflalo,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1134,3,5,0,2,0,1,0,0,1,0,0,0,3,2.8
pietrmi01,Mickaël Piétrus,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,1897,3,7,1,4,2,2,0,1,0,1,0,3,2,2.8
houseed01,Eddie House,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,1008,1,6,0,4,3,3,0,0,0,1,0,0,0,2.2
poweljo01,Josh Powell,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,244,1,2,0,0,1,2,1,1,0,0,0,0,1,2.2
gordoer01,Eric Gordon,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1895,4,15,1,4,2,2,0,1,0,1,0,1,1,2.0
vujacsa01,Sasha Vujačić,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,430,2,5,1,3,0,0,1,0,0,0,0,1,0,2.0
anderry01,Ryan Anderson,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,653,2,3,0,1,0,0,0,2,0,1,0,2,1,1.9
arroyca01,Carlos Arroyo,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1221,1,4,0,0,0,0,1,4,1,1,0,1,1,1.8
barnema02,Matt Barnes,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,874,2,8,0,1,1,2,2,3,0,0,0,0,1,1.7
parkean01,Anthony Parker,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,WIN,1488,1,6,0,4,2,3,0,3,2,0,2,1,2,1.7
cartean01,Anthony Carter,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1071,2,4,1,1,0,0,0,1,0,0,0,1,2,1.5
nelsoja01,Jameer Nelson,ORLANDO MAGIC,HOME,BOSTON CELTICS,LOSS,1932,3,11,0,4,2,2,1,2,3,0,0,2,4,1.3
telfase01,Sebastian Telfair,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,1262,2,8,0,1,0,0,1,2,3,2,1,2,5,1.3
cambyma01,Marcus Camby,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,628,0,2,0,0,0,0,2,3,1,0,0,0,1,1.2
scalabr01,Brian Scalabrine,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,946,1,4,1,4,0,0,0,0,1,1,0,0,3,1.1
davisri01,Ricky Davis,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,932,3,6,0,2,0,0,0,0,0,0,0,2,0,1.0
brownsh01,Shannon Brown,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,791,1,4,1,3,0,0,0,2,2,0,0,1,2,0.8
lawsoty01,Ty Lawson,DENVER NUGGETS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1107,0,3,0,1,2,2,1,1,1,0,0,0,2,0.8
novakst01,Steve Novak,LOS ANGELES CLIPPERS,AWAY,PHOENIX SUNS,LOSS,533,1,4,0,2,0,0,0,2,0,1,0,0,1,0.8
richaqu01,Quentin Richardson,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,1868,3,10,1,7,1,1,1,0,1,0,0,1,5,0.6
willish02,Shelden Williams,BOSTON CELTICS,AWAY,ORLANDO MAGIC,WIN,368,0,1,0,0,0,0,0,3,0,0,1,0,1,0.5
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,LOSS,2131,3,8,1,4,0,0,2,1,0,0,0,3,3,0.1
