slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
paulch01,Chris Paul,NEW ORLEANS HORNETS,HOME,DALLAS MAVERICKS,WIN,2722,14,23,3,4,8,8,1,4,7,2,0,3,5,32.3
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2909,15,30,0,3,11,15,1,5,4,4,0,2,2,30.6
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,2555,14,26,2,5,10,13,0,4,5,1,2,4,3,28.1
terryja01,Jason Terry,DALLAS MAVERICKS,AWAY,NEW ORLEANS HORNETS,LOSS,2369,12,18,4,8,7,10,0,2,3,1,0,1,2,27.9
westda01,David West,NEW ORLEANS HORNETS,HOME,DALLAS MAVERICKS,WIN,2555,10,18,0,0,5,5,6,4,5,3,0,0,3,27.1
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,2809,10,23,0,0,4,6,1,6,12,5,0,1,0,26.0
thompja02,Jason Thompson,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,LOSS,2423,7,15,0,0,8,9,8,4,5,2,1,0,4,25.3
martike02,Kevin Martin,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,LOSS,2401,11,22,2,5,5,6,2,9,2,1,0,0,1,23.7
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,AWAY,GOLDEN STATE WARRIORS,LOSS,2181,11,18,2,4,5,8,2,6,1,1,0,0,3,23.3
gordobe01,Ben Gordon,DETROIT PISTONS,AWAY,TORONTO RAPTORS,LOSS,2730,10,19,2,5,8,9,0,2,4,0,0,0,1,23.3
boshch01,Chris Bosh,TORONTO RAPTORS,HOME,DETROIT PISTONS,WIN,2074,5,10,0,0,15,20,2,6,1,2,1,1,1,23.2
lawsoty01,Ty Lawson,DENVER NUGGETS,AWAY,NEW JERSEY NETS,WIN,1669,9,10,3,3,2,2,0,4,2,1,0,1,1,21.8
hilarne01,Nenê Hilário,DENVER NUGGETS,AWAY,NEW JERSEY NETS,WIN,1814,5,6,0,0,6,7,2,7,4,2,3,1,3,21.6
leeda02,David Lee,NEW YORK KNICKS,HOME,INDIANA PACERS,LOSS,2144,9,17,0,0,2,3,6,13,4,2,2,3,5,20.6
anderry01,Ryan Anderson,ORLANDO MAGIC,HOME,PHOENIX SUNS,WIN,1533,8,14,3,3,1,3,7,3,1,1,0,0,0,20.1
