slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
marbust01,Stephon Marbury,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,LOSS,2672,13,20,3,5,6,9,2,3,10,1,0,2,4,31.7
finlemi01,Michael Finley,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,WIN,2411,12,18,0,1,6,7,2,6,8,0,1,0,1,30.9
paytoga01,Gary Payton,SEATTLE SUPERSONICS,AWAY,CLEVELAND CAVALIERS,WIN,1951,11,16,1,2,2,3,3,3,8,3,0,2,2,26.6
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,2388,11,17,0,0,4,4,8,7,1,2,1,3,4,25.0
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,LOSS,2387,9,23,1,1,4,4,6,6,2,7,0,0,2,24.1
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,AWAY,MILWAUKEE BUCKS,WIN,2379,9,18,0,0,10,17,5,8,4,0,1,0,4,24.0
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,2432,9,19,2,3,5,8,0,9,7,2,1,1,1,23.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,WIN,2343,9,20,0,0,11,12,3,12,2,0,0,3,1,21.9
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,WIN,1541,6,11,2,5,2,2,2,7,6,3,1,1,2,20.3
barrybr01,Brent Barry,SEATTLE SUPERSONICS,AWAY,CLEVELAND CAVALIERS,WIN,2240,5,8,4,5,2,2,1,7,11,1,0,3,2,20.1
roseja01,Jalen Rose,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,2548,10,24,2,2,2,4,2,4,8,1,1,0,2,19.5
