slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,CLEVELAND CAVALIERS,LOSS,2528,8,12,1,1,11,15,4,10,6,1,1,2,3,29.7
francst01,Steve Francis,HOUSTON ROCKETS,AWAY,SAN ANTONIO SPURS,LOSS,2652,10,23,3,6,9,10,2,7,5,4,1,3,2,27.4
millebr01,Brad Miller,CHICAGO BULLS,AWAY,DENVER NUGGETS,LOSS,2172,9,14,0,0,7,11,6,7,0,2,1,1,5,23.2
millean02,Andre Miller,CLEVELAND CAVALIERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2217,8,16,0,1,13,16,0,2,11,0,0,4,3,22.9
hardaan01,Anfernee Hardaway,PHOENIX SUNS,AWAY,SEATTLE SUPERSONICS,WIN,2594,11,17,2,2,2,3,1,4,4,2,0,2,1,22.4
davisda01,Dale Davis,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,2093,7,9,0,0,3,5,6,7,0,1,0,0,4,18.4
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,SEATTLE SUPERSONICS,WIN,2526,12,25,0,1,1,1,3,5,2,2,1,1,2,18.2
willisc01,Scott Williams,DENVER NUGGETS,HOME,CHICAGO BULLS,WIN,1550,4,5,0,0,8,8,1,7,0,0,3,0,2,18.2
colemde01,Derrick Coleman,PHILADELPHIA 76ERS,AWAY,MIAMI HEAT,WIN,2258,8,16,1,1,4,4,4,8,3,3,0,4,3,18.1
paytoga01,Gary Payton,SEATTLE SUPERSONICS,HOME,PHOENIX SUNS,LOSS,2489,11,23,1,4,4,4,0,2,9,1,1,5,2,18.1
marbust01,Stephon Marbury,PHOENIX SUNS,AWAY,SEATTLE SUPERSONICS,WIN,2693,8,19,0,3,8,9,0,2,12,2,0,6,3,17.3
lafrera01,Raef LaFrentz,DENVER NUGGETS,HOME,CHICAGO BULLS,WIN,2042,8,10,2,2,0,1,2,6,1,0,3,1,5,16.8
