slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mcgratr01,Tracy McGrady,ORLANDO MAGIC,HOME,DENVER NUGGETS,WIN,2348,9,17,0,4,12,12,0,7,9,6,2,2,1,35.1
walkean02,Antoine Walker,BOSTON CELTICS,AWAY,MEMPHIS GRIZZLIES,WIN,2666,13,33,5,13,7,7,2,5,6,4,0,2,5,27.2
barrybr01,Brent Barry,SEATTLE SUPERSONICS,HOME,WASHINGTON WIZARDS,LOSS,2301,9,12,4,5,9,10,0,2,2,1,0,1,2,27.0
luety01,Tyronn Lue,WASHINGTON WIZARDS,AWAY,SEATTLE SUPERSONICS,WIN,1943,9,13,5,5,3,3,2,1,6,2,0,0,6,26.0
kirilan01,Andrei Kirilenko,UTAH JAZZ,AWAY,DETROIT PISTONS,WIN,2614,11,15,0,1,5,7,4,5,1,1,2,1,2,25.7
abdursh01,Shareef Abdur-Rahim,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,2589,11,21,2,3,9,10,2,10,2,1,1,3,3,25.6
stackje01,Jerry Stackhouse,DETROIT PISTONS,HOME,UTAH JAZZ,LOSS,2141,7,13,2,5,8,8,0,1,6,4,0,2,1,23.8
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,BOSTON CELTICS,LOSS,2292,6,10,0,0,10,12,0,12,6,1,6,7,1,22.2
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,WIN,2286,12,26,2,2,7,10,0,3,2,3,0,1,3,21.5
millebr01,Brad Miller,INDIANA PACERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1938,9,12,0,1,5,6,4,4,2,0,0,1,3,21.0
marbust01,Stephon Marbury,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2669,10,23,1,6,4,6,5,1,8,2,0,3,0,20.5
vanhoke01,Keith Van Horn,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,2385,10,16,1,4,7,8,2,4,1,0,0,2,3,20.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,INDIANA PACERS,LOSS,2395,7,18,1,2,9,9,6,6,3,0,3,2,5,20.4
kukocto01,Toni Kukoč,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,1960,8,13,1,1,6,7,1,5,6,0,1,3,1,20.4
paytoga01,Gary Payton,SEATTLE SUPERSONICS,HOME,WASHINGTON WIZARDS,LOSS,2700,11,23,0,0,7,9,0,3,9,0,0,3,2,19.9
stockjo01,John Stockton,UTAH JAZZ,AWAY,DETROIT PISTONS,WIN,2066,5,9,1,1,3,4,0,6,10,4,1,1,5,19.8
willimo01,Monty Williams,ORLANDO MAGIC,HOME,DENVER NUGGETS,WIN,1249,8,8,0,0,2,2,1,0,3,2,0,0,4,18.8
wallabe01,Ben Wallace,DETROIT PISTONS,HOME,UTAH JAZZ,LOSS,2671,1,1,0,0,7,10,3,10,2,2,6,1,2,18.4
hudsotr01,Troy Hudson,ORLANDO MAGIC,HOME,DENVER NUGGETS,WIN,1559,10,17,0,3,4,4,1,2,3,0,0,1,2,17.7
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,MEMPHIS GRIZZLIES,WIN,2128,7,15,3,8,3,3,3,4,3,2,1,1,5,17.4
kiddja01,Jason Kidd,NEW JERSEY NETS,HOME,MIAMI HEAT,WIN,2289,4,11,0,1,3,5,3,9,14,0,1,2,1,17.0
masonde01,Desmond Mason,SEATTLE SUPERSONICS,HOME,WASHINGTON WIZARDS,LOSS,2444,5,10,1,1,6,8,2,7,4,0,0,0,3,16.3
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,LOSS,1953,7,13,0,0,4,4,9,3,2,1,0,3,6,15.9
milesda01,Darius Miles,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,LOSS,1947,6,11,1,1,2,2,0,10,4,1,4,2,4,15.7
foxri01,Rick Fox,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,WIN,1596,4,6,1,1,3,3,4,2,5,1,1,2,2,15.2
collija03,Jarron Collins,UTAH JAZZ,AWAY,DETROIT PISTONS,WIN,2554,8,16,0,0,0,0,6,3,4,1,0,2,1,14.5
barryjo01,Jon Barry,DETROIT PISTONS,HOME,UTAH JAZZ,LOSS,1360,6,8,3,4,2,2,0,2,4,1,0,4,0,14.2
terryja01,Jason Terry,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,2425,4,8,3,6,0,0,0,4,8,4,0,2,4,14.2
willija02,Jason Williams,MEMPHIS GRIZZLIES,HOME,BOSTON CELTICS,LOSS,2389,7,15,3,9,0,0,0,6,9,1,0,3,3,14.2
potapvi01,Vitaly Potapenko,BOSTON CELTICS,AWAY,MEMPHIS GRIZZLIES,WIN,1661,2,6,0,0,6,6,7,8,0,2,1,1,4,14.0
garripa01,Pat Garrity,ORLANDO MAGIC,HOME,DENVER NUGGETS,WIN,1792,7,13,4,9,0,0,0,2,1,2,1,0,5,13.7
howarju01,Juwan Howard,DENVER NUGGETS,AWAY,ORLANDO MAGIC,LOSS,1850,9,16,0,0,2,3,3,8,3,0,0,4,4,13.0
tinslja01,Jamaal Tinsley,INDIANA PACERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2229,4,11,0,4,3,4,1,9,10,1,0,3,0,12.9
harvedo01,Donnell Harvey,DENVER NUGGETS,AWAY,ORLANDO MAGIC,LOSS,1352,4,6,0,0,5,7,0,3,1,2,0,0,1,12.8
longgr01,Grant Long,MEMPHIS GRIZZLIES,HOME,BOSTON CELTICS,LOSS,2051,7,11,0,1,5,6,0,4,2,1,0,3,4,12.7
horryro01,Robert Horry,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,WIN,1875,3,6,1,2,3,4,1,4,5,2,1,1,3,12.5
mcdyean01,Antonio McDyess,DENVER NUGGETS,AWAY,ORLANDO MAGIC,LOSS,1599,8,11,0,0,2,3,2,2,3,1,0,5,2,12.4
richaqu01,Quentin Richardson,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,LOSS,1815,7,17,4,7,4,4,1,2,0,0,0,2,0,12.2
robincl02,Clifford Robinson,DETROIT PISTONS,HOME,UTAH JAZZ,LOSS,2565,7,16,2,5,3,4,1,6,2,2,2,3,6,12.1
armstda01,Darrell Armstrong,ORLANDO MAGIC,HOME,DENVER NUGGETS,WIN,1784,3,6,2,4,0,0,0,1,7,4,0,2,1,11.8
