team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SEATTLE SUPERSONICS,265,35,89,7,27,24,32,14,40,21,7,6,11,19,2003-04-01,away,win,101.0,CHICAGO BULLS,94.0,0.28225806451612906,0.20588235294117646,54
CHICAGO BULLS,265,40,95,4,21,10,21,13,40,24,6,5,12,24,2003-04-01,home,loss,94.0,SEATTLE SUPERSONICS,101.0,0.2962962962962963,0.16,53
NEW ORLEANS HORNETS,240,33,82,4,8,16,24,21,32,18,4,3,22,22,2003-04-01,away,loss,86.0,DALLAS MAVERICKS,95.0,0.28695652173913044,0.3333333333333333,53
DALLAS MAVERICKS,240,38,83,1,5,18,21,11,31,20,14,7,8,21,2003-04-01,home,win,95.0,NEW ORLEANS HORNETS,86.0,0.3140495867768595,0.16666666666666666,42
SACRAMENTO KINGS,240,33,86,5,16,32,43,17,39,22,9,7,15,24,2003-04-01,away,win,103.0,INDIANA PACERS,98.0,0.2773109243697479,0.23809523809523808,56
INDIANA PACERS,240,37,91,3,17,21,32,11,36,27,9,4,11,27,2003-04-01,home,loss,98.0,SACRAMENTO KINGS,103.0,0.2890625,0.15,47
UTAH JAZZ,240,37,76,2,7,18,28,10,28,27,11,2,14,22,2003-04-01,away,win,94.0,LOS ANGELES CLIPPERS,89.0,0.3274336283185841,0.2222222222222222,38
LOS ANGELES CLIPPERS,240,30,72,7,15,22,34,13,29,20,5,10,17,20,2003-04-01,home,loss,89.0,UTAH JAZZ,94.0,0.29411764705882354,0.3181818181818182,42
DENVER NUGGETS,240,20,76,5,15,20,25,17,28,14,9,5,25,24,2003-04-01,away,loss,65.0,PHOENIX SUNS,95.0,0.20833333333333334,0.25,45
PHOENIX SUNS,240,33,68,6,13,23,28,7,36,30,14,7,21,21,2003-04-01,home,win,95.0,DENVER NUGGETS,65.0,0.32673267326732675,0.3157894736842105,43
GOLDEN STATE WARRIORS,240,37,90,2,15,10,10,15,30,21,8,3,14,20,2003-04-01,away,loss,86.0,PORTLAND TRAIL BLAZERS,100.0,0.29133858267716534,0.11764705882352941,45
PORTLAND TRAIL BLAZERS,240,38,79,4,8,20,25,11,34,29,12,4,15,16,2003-04-01,home,win,100.0,GOLDEN STATE WARRIORS,86.0,0.3247863247863248,0.3333333333333333,45
ORLANDO MAGIC,240,41,87,6,13,17,19,16,23,18,12,2,15,19,2003-04-01,away,loss,105.0,SAN ANTONIO SPURS,118.0,0.3203125,0.3157894736842105,39
SAN ANTONIO SPURS,240,43,76,9,21,23,28,9,28,25,8,6,15,16,2003-04-01,home,win,118.0,ORLANDO MAGIC,105.0,0.36134453781512604,0.3,37
DETROIT PISTONS,240,31,74,2,12,28,33,11,36,19,8,3,13,17,2003-04-01,away,win,92.0,TORONTO RAPTORS,85.0,0.29523809523809524,0.14285714285714285,47
TORONTO RAPTORS,240,35,85,6,16,9,13,10,32,17,9,7,11,28,2003-04-01,home,loss,85.0,DETROIT PISTONS,92.0,0.2916666666666667,0.2727272727272727,42
