team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,44,80,9,21,27,33,9,34,31,11,3,14,23,2003-05-06,away,win,124.0,DALLAS MAVERICKS,113.0,0.3548387096774194,0.3,43
DALLAS MAVERICKS,240,46,98,8,24,13,18,16,26,25,4,5,13,23,2003-05-06,home,loss,113.0,SACRAMENTO KINGS,124.0,0.3194444444444444,0.25,42
PHILADELPHIA 76ERS,240,32,68,3,9,20,26,8,27,18,4,1,17,26,2003-05-06,away,loss,87.0,DETROIT PISTONS,98.0,0.32,0.25,35
DETROIT PISTONS,240,32,71,8,24,26,32,12,26,18,10,8,11,25,2003-05-06,home,win,98.0,PHILADELPHIA 76ERS,87.0,0.3106796116504854,0.25,38
