team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,30,67,3,20,18,27,8,34,15,7,4,13,22,2003-03-15,away,win,81.0,DETROIT PISTONS,71.0,0.30927835051546393,0.13043478260869565,42
DETROIT PISTONS,240,26,76,5,19,14,20,10,31,18,5,0,14,23,2003-03-15,home,loss,71.0,BOSTON CELTICS,81.0,0.2549019607843137,0.20833333333333334,41
LOS ANGELES LAKERS,240,36,70,6,13,20,32,11,35,23,6,8,19,19,2003-03-15,away,win,98.0,MILWAUKEE BUCKS,94.0,0.33962264150943394,0.3157894736842105,46
MILWAUKEE BUCKS,240,39,81,10,23,6,9,6,24,26,8,3,15,25,2003-03-15,home,loss,94.0,LOS ANGELES LAKERS,98.0,0.325,0.30303030303030304,30
NEW ORLEANS HORNETS,240,34,79,4,11,14,22,14,28,18,7,9,17,24,2003-03-15,away,loss,86.0,ORLANDO MAGIC,96.0,0.3008849557522124,0.26666666666666666,42
ORLANDO MAGIC,240,37,91,5,14,17,21,18,30,16,7,5,15,20,2003-03-15,home,win,96.0,NEW ORLEANS HORNETS,86.0,0.2890625,0.2631578947368421,48
GOLDEN STATE WARRIORS,240,37,77,6,15,14,17,8,32,23,5,6,17,15,2003-03-15,away,win,94.0,SEATTLE SUPERSONICS,88.0,0.32456140350877194,0.2857142857142857,40
SEATTLE SUPERSONICS,240,38,91,4,20,8,11,16,29,21,10,6,10,19,2003-03-15,home,loss,88.0,GOLDEN STATE WARRIORS,94.0,0.29457364341085274,0.16666666666666666,45
MIAMI HEAT,240,33,80,4,14,12,16,13,31,21,6,4,14,25,2003-03-15,away,loss,82.0,WASHINGTON WIZARDS,89.0,0.2920353982300885,0.2222222222222222,44
WASHINGTON WIZARDS,240,31,73,2,9,25,33,10,31,14,11,9,8,16,2003-03-15,home,win,89.0,MIAMI HEAT,82.0,0.2980769230769231,0.18181818181818182,41
