team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,38,87,1,8,12,15,14,27,18,9,5,12,20,2003-04-03,away,loss,89.0,ATLANTA HAWKS,91.0,0.304,0.1111111111111111,41
ATLANTA HAWKS,240,33,71,3,12,22,25,9,28,22,6,5,14,16,2003-04-03,home,win,91.0,WASHINGTON WIZARDS,89.0,0.3173076923076923,0.2,37
LOS ANGELES LAKERS,240,35,80,8,17,22,32,17,38,21,9,5,20,25,2003-04-03,away,win,100.0,DALLAS MAVERICKS,89.0,0.30434782608695654,0.32,55
DALLAS MAVERICKS,240,33,89,7,23,16,16,11,33,15,11,3,14,26,2003-04-03,home,loss,89.0,LOS ANGELES LAKERS,100.0,0.27049180327868855,0.23333333333333334,44
UTAH JAZZ,240,39,73,3,8,12,14,12,24,31,11,3,15,13,2003-04-03,away,win,93.0,PORTLAND TRAIL BLAZERS,88.0,0.3482142857142857,0.2727272727272727,36
PORTLAND TRAIL BLAZERS,240,34,79,7,18,13,16,17,19,22,9,2,16,16,2003-04-03,home,loss,88.0,UTAH JAZZ,93.0,0.3008849557522124,0.28,36
