team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,33,76,10,19,14,21,9,35,25,8,5,17,18,2003-05-29,away,win,90.0,DALLAS MAVERICKS,78.0,0.30275229357798167,0.3448275862068966,44
DALLAS MAVERICKS,240,33,78,5,18,7,11,8,34,21,4,10,17,20,2003-05-29,home,loss,78.0,SAN ANTONIO SPURS,90.0,0.2972972972972973,0.21739130434782608,42
