team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,35,70,11,16,28,42,9,33,20,10,6,13,17,2002-12-28,away,win,109.0,CHICAGO BULLS,95.0,0.3333333333333333,0.4074074074074074,42
CHICAGO BULLS,240,38,83,5,9,14,19,12,26,20,7,2,12,26,2002-12-28,home,loss,95.0,SAN ANTONIO SPURS,109.0,0.3140495867768595,0.35714285714285715,38
NEW YORK KNICKS,240,31,88,5,17,15,17,18,31,23,6,2,14,21,2002-12-28,away,loss,82.0,DALLAS MAVERICKS,107.0,0.2605042016806723,0.22727272727272727,49
DALLAS MAVERICKS,240,45,83,4,15,13,17,8,35,31,7,6,8,15,2002-12-28,home,win,107.0,NEW YORK KNICKS,82.0,0.3515625,0.21052631578947367,43
LOS ANGELES LAKERS,240,45,77,7,11,15,16,7,35,36,5,3,18,24,2002-12-28,away,win,112.0,DENVER NUGGETS,93.0,0.36885245901639346,0.3888888888888889,42
DENVER NUGGETS,240,36,79,3,12,18,22,8,17,28,7,3,10,20,2002-12-28,home,loss,93.0,LOS ANGELES LAKERS,112.0,0.3130434782608696,0.2,25
MINNESOTA TIMBERWOLVES,240,28,78,1,9,25,30,11,29,12,5,5,9,18,2002-12-28,away,loss,82.0,DETROIT PISTONS,106.0,0.2641509433962264,0.1,40
DETROIT PISTONS,240,40,81,10,24,16,23,10,37,25,5,3,10,24,2002-12-28,home,win,106.0,MINNESOTA TIMBERWOLVES,82.0,0.3305785123966942,0.29411764705882354,47
NEW ORLEANS HORNETS,240,34,94,5,15,11,16,16,31,18,10,5,14,20,2002-12-28,away,loss,84.0,INDIANA PACERS,91.0,0.265625,0.25,47
INDIANA PACERS,240,36,76,4,12,15,21,6,40,18,10,11,19,21,2002-12-28,home,win,91.0,NEW ORLEANS HORNETS,84.0,0.32142857142857145,0.25,46
GOLDEN STATE WARRIORS,240,36,86,4,9,23,29,16,33,16,3,6,13,34,2002-12-28,away,win,99.0,LOS ANGELES CLIPPERS,92.0,0.29508196721311475,0.3076923076923077,49
LOS ANGELES CLIPPERS,240,29,75,3,13,31,41,11,26,18,5,9,11,27,2002-12-28,home,loss,92.0,GOLDEN STATE WARRIORS,99.0,0.27884615384615385,0.1875,37
NEW JERSEY NETS,240,36,78,3,5,29,38,12,29,20,10,2,8,25,2002-12-28,away,win,104.0,MILWAUKEE BUCKS,96.0,0.3157894736842105,0.375,41
MILWAUKEE BUCKS,240,32,68,7,16,25,31,4,28,22,3,3,15,26,2002-12-28,home,loss,96.0,NEW JERSEY NETS,104.0,0.32,0.30434782608695654,32
BOSTON CELTICS,240,30,82,4,21,31,32,10,27,12,11,3,16,29,2002-12-28,away,loss,95.0,ORLANDO MAGIC,101.0,0.26785714285714285,0.16,37
ORLANDO MAGIC,240,31,75,6,19,33,45,12,31,19,8,1,15,27,2002-12-28,home,win,101.0,BOSTON CELTICS,95.0,0.29245283018867924,0.24,43
PORTLAND TRAIL BLAZERS,265,43,97,7,18,26,36,16,32,26,15,2,14,24,2002-12-28,away,win,119.0,SACRAMENTO KINGS,113.0,0.30714285714285716,0.28,48
SACRAMENTO KINGS,265,43,90,7,20,20,27,11,34,26,13,5,20,24,2002-12-28,home,loss,113.0,PORTLAND TRAIL BLAZERS,119.0,0.3233082706766917,0.25925925925925924,45
PHILADELPHIA 76ERS,240,24,68,2,5,19,29,10,23,17,10,3,21,21,2002-12-28,away,loss,69.0,UTAH JAZZ,98.0,0.2608695652173913,0.2857142857142857,33
UTAH JAZZ,240,36,72,3,9,23,26,12,33,26,12,13,20,21,2002-12-28,home,win,98.0,PHILADELPHIA 76ERS,69.0,0.3333333333333333,0.25,45
ATLANTA HAWKS,240,30,79,6,19,10,12,10,35,17,5,4,11,25,2002-12-28,away,loss,76.0,WASHINGTON WIZARDS,84.0,0.27522935779816515,0.24,45
WASHINGTON WIZARDS,240,28,70,7,19,21,27,7,33,20,6,8,8,15,2002-12-28,home,win,84.0,ATLANTA HAWKS,76.0,0.2857142857142857,0.2692307692307692,40
