team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,36,80,8,20,28,30,13,28,17,11,10,12,24,2003-03-24,away,win,108.0,DENVER NUGGETS,96.0,0.3103448275862069,0.2857142857142857,41
DENVER NUGGETS,240,38,81,2,9,18,28,14,26,27,7,2,16,21,2003-03-24,home,loss,96.0,DALLAS MAVERICKS,108.0,0.31932773109243695,0.18181818181818182,40
HOUSTON ROCKETS,240,41,74,12,20,14,17,7,30,24,6,3,17,19,2003-03-24,away,win,108.0,LOS ANGELES CLIPPERS,90.0,0.3565217391304348,0.375,37
LOS ANGELES CLIPPERS,240,35,79,5,12,15,18,12,20,13,6,1,16,18,2003-03-24,home,loss,90.0,HOUSTON ROCKETS,108.0,0.30701754385964913,0.29411764705882354,32
TORONTO RAPTORS,240,36,77,4,17,14,16,7,32,22,4,1,13,14,2003-03-24,away,loss,90.0,NEW YORK KNICKS,100.0,0.3185840707964602,0.19047619047619047,39
NEW YORK KNICKS,240,39,75,8,23,14,19,2,34,31,6,0,11,11,2003-03-24,home,win,100.0,TORONTO RAPTORS,90.0,0.34210526315789475,0.25806451612903225,36
MEMPHIS GRIZZLIES,240,44,88,8,18,14,17,11,31,27,13,2,14,19,2003-03-24,away,win,110.0,ORLANDO MAGIC,104.0,0.3333333333333333,0.3076923076923077,42
ORLANDO MAGIC,240,39,80,9,30,17,22,7,26,24,8,6,17,18,2003-03-24,home,loss,104.0,MEMPHIS GRIZZLIES,110.0,0.3277310924369748,0.23076923076923078,33
SEATTLE SUPERSONICS,240,28,76,7,22,19,27,15,35,15,7,3,11,19,2003-03-24,away,win,82.0,PHOENIX SUNS,73.0,0.2692307692307692,0.2413793103448276,50
PHOENIX SUNS,240,30,74,3,17,10,13,6,30,14,3,4,12,20,2003-03-24,home,loss,73.0,SEATTLE SUPERSONICS,82.0,0.28846153846153844,0.15,36
BOSTON CELTICS,240,26,66,8,24,31,41,10,27,19,7,4,13,25,2003-03-24,away,loss,91.0,UTAH JAZZ,96.0,0.2826086956521739,0.25,37
UTAH JAZZ,240,34,72,1,12,27,36,9,27,24,7,2,12,26,2003-03-24,home,win,96.0,BOSTON CELTICS,91.0,0.32075471698113206,0.07692307692307693,36
