team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,26,90,4,18,20,24,22,31,14,10,10,11,27,2003-06-11,away,loss,76.0,NEW JERSEY NETS,77.0,0.22413793103448276,0.18181818181818182,53
NEW JERSEY NETS,240,28,78,1,9,20,29,19,34,19,5,13,16,22,2003-06-11,home,win,77.0,SAN ANTONIO SPURS,76.0,0.2641509433962264,0.1,53
