team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,37,87,3,11,12,18,12,28,21,11,7,6,19,2003-03-22,away,loss,89.0,ATLANTA HAWKS,92.0,0.29838709677419356,0.21428571428571427,40
ATLANTA HAWKS,240,34,74,6,10,18,20,9,36,21,5,11,16,20,2003-03-22,home,win,92.0,INDIANA PACERS,89.0,0.3148148148148148,0.375,45
NEW YORK KNICKS,240,33,85,9,30,23,30,12,27,27,9,2,11,19,2003-03-22,away,loss,98.0,CHICAGO BULLS,100.0,0.2796610169491525,0.23076923076923078,39
CHICAGO BULLS,240,41,77,3,6,15,20,8,38,29,6,4,15,24,2003-03-22,home,win,100.0,NEW YORK KNICKS,98.0,0.3474576271186441,0.3333333333333333,46
PHOENIX SUNS,240,41,80,3,12,10,16,10,29,23,5,5,13,25,2003-03-22,away,loss,95.0,DALLAS MAVERICKS,102.0,0.33884297520661155,0.2,39
DALLAS MAVERICKS,240,39,84,7,21,17,24,12,32,27,4,3,10,18,2003-03-22,home,win,102.0,PHOENIX SUNS,95.0,0.3170731707317073,0.25,44
BOSTON CELTICS,240,23,75,6,21,28,32,12,26,15,7,2,19,24,2003-03-22,away,loss,80.0,DENVER NUGGETS,90.0,0.23469387755102042,0.2222222222222222,38
DENVER NUGGETS,240,35,74,2,10,18,27,9,36,25,8,11,19,31,2003-03-22,home,win,90.0,BOSTON CELTICS,80.0,0.3211009174311927,0.16666666666666666,45
NEW ORLEANS HORNETS,240,34,84,7,19,10,19,22,26,18,6,1,20,19,2003-03-22,away,loss,85.0,MILWAUKEE BUCKS,93.0,0.288135593220339,0.2692307692307692,48
MILWAUKEE BUCKS,240,37,76,6,15,13,20,9,26,13,11,5,14,19,2003-03-22,home,win,93.0,NEW ORLEANS HORNETS,85.0,0.3274336283185841,0.2857142857142857,35
MEMPHIS GRIZZLIES,240,40,86,10,20,9,13,8,21,22,7,2,13,26,2003-03-22,away,loss,99.0,NEW JERSEY NETS,107.0,0.31746031746031744,0.3333333333333333,29
NEW JERSEY NETS,240,40,74,1,5,26,33,11,38,32,8,2,18,17,2003-03-22,home,win,107.0,MEMPHIS GRIZZLIES,99.0,0.3508771929824561,0.16666666666666666,49
SACRAMENTO KINGS,240,46,90,7,16,14,14,7,34,30,9,2,12,18,2003-03-22,away,win,113.0,PORTLAND TRAIL BLAZERS,104.0,0.3382352941176471,0.30434782608695654,41
PORTLAND TRAIL BLAZERS,240,40,85,7,21,17,23,8,31,28,7,0,13,17,2003-03-22,home,loss,104.0,SACRAMENTO KINGS,113.0,0.32,0.25,39
LOS ANGELES CLIPPERS,240,21,80,2,9,29,33,20,21,10,15,4,16,21,2003-03-22,away,loss,73.0,UTAH JAZZ,88.0,0.2079207920792079,0.18181818181818182,41
UTAH JAZZ,240,32,64,3,6,21,24,9,35,28,10,12,21,24,2003-03-22,home,win,88.0,LOS ANGELES CLIPPERS,73.0,0.3333333333333333,0.3333333333333333,44
