team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,40,87,6,20,16,18,13,25,19,6,3,13,22,2002-12-02,away,loss,102.0,DALLAS MAVERICKS,113.0,0.31496062992125984,0.23076923076923078,38
DALLAS MAVERICKS,240,41,74,6,13,25,30,8,28,23,12,5,10,16,2002-12-02,home,win,113.0,TORONTO RAPTORS,102.0,0.3565217391304348,0.3157894736842105,36
CLEVELAND CAVALIERS,240,36,91,4,17,17,21,12,19,20,9,4,12,23,2002-12-02,away,loss,93.0,NEW YORK KNICKS,125.0,0.28346456692913385,0.19047619047619047,31
NEW YORK KNICKS,240,45,85,10,23,25,32,14,39,33,3,9,15,20,2002-12-02,home,win,125.0,CLEVELAND CAVALIERS,93.0,0.34615384615384615,0.30303030303030304,53
BOSTON CELTICS,240,36,79,7,22,23,34,10,33,17,8,4,10,20,2002-12-02,away,win,102.0,ORLANDO MAGIC,97.0,0.3130434782608696,0.2413793103448276,43
ORLANDO MAGIC,240,33,88,7,20,24,28,16,31,15,6,1,12,23,2002-12-02,home,loss,97.0,BOSTON CELTICS,102.0,0.2727272727272727,0.25925925925925924,47
MIAMI HEAT,265,32,79,9,21,27,31,15,34,19,5,5,13,19,2002-12-02,away,win,100.0,PHOENIX SUNS,90.0,0.2882882882882883,0.3,49
PHOENIX SUNS,265,37,92,5,22,11,12,10,25,20,6,5,11,29,2002-12-02,home,loss,90.0,MIAMI HEAT,100.0,0.2868217054263566,0.18518518518518517,35
INDIANA PACERS,240,36,79,3,9,16,24,16,24,16,4,4,17,26,2002-12-02,away,loss,91.0,UTAH JAZZ,102.0,0.3130434782608696,0.25,40
UTAH JAZZ,240,35,75,4,13,28,33,15,22,27,10,6,14,24,2002-12-02,home,win,102.0,INDIANA PACERS,91.0,0.3181818181818182,0.23529411764705882,37
