team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,31,94,7,17,24,28,18,31,16,10,5,12,26,2003-02-23,away,loss,93.0,GOLDEN STATE WARRIORS,115.0,0.248,0.2916666666666667,49
GOLDEN STATE WARRIORS,240,40,87,6,15,29,35,17,43,21,7,8,13,18,2003-02-23,home,win,115.0,ATLANTA HAWKS,93.0,0.31496062992125984,0.2857142857142857,60
SEATTLE SUPERSONICS,240,34,84,7,28,26,32,18,23,20,7,3,18,25,2003-02-23,away,loss,101.0,LOS ANGELES LAKERS,106.0,0.288135593220339,0.2,41
LOS ANGELES LAKERS,240,38,87,4,20,26,32,18,30,28,10,5,11,25,2003-02-23,home,win,106.0,SEATTLE SUPERSONICS,101.0,0.304,0.16666666666666666,48
PHOENIX SUNS,240,37,80,7,18,16,26,10,31,23,7,2,15,21,2003-02-23,away,loss,97.0,MINNESOTA TIMBERWOLVES,99.0,0.3162393162393162,0.28,41
MINNESOTA TIMBERWOLVES,240,42,88,3,15,12,17,13,23,34,5,6,13,20,2003-02-23,home,win,99.0,PHOENIX SUNS,97.0,0.3230769230769231,0.16666666666666666,36
ORLANDO MAGIC,240,39,76,7,19,28,35,5,36,24,6,5,14,20,2003-02-23,away,win,113.0,NEW JERSEY NETS,105.0,0.3391304347826087,0.2692307692307692,41
NEW JERSEY NETS,240,39,95,6,19,21,27,14,32,30,9,2,8,25,2003-02-23,home,loss,105.0,ORLANDO MAGIC,113.0,0.291044776119403,0.24,46
CLEVELAND CAVALIERS,240,37,80,5,14,24,26,9,28,25,7,5,17,24,2003-02-23,away,loss,103.0,PHILADELPHIA 76ERS,116.0,0.3162393162393162,0.2631578947368421,37
PHILADELPHIA 76ERS,240,42,85,2,10,30,38,15,29,28,9,4,12,19,2003-02-23,home,win,116.0,CLEVELAND CAVALIERS,103.0,0.33070866141732286,0.16666666666666666,44
NEW YORK KNICKS,240,40,93,2,21,10,11,9,36,21,9,1,10,21,2003-02-23,away,loss,92.0,SACRAMENTO KINGS,99.0,0.3007518796992481,0.08695652173913043,45
SACRAMENTO KINGS,240,36,81,5,10,22,26,7,40,26,7,4,13,14,2003-02-23,home,win,99.0,NEW YORK KNICKS,92.0,0.3076923076923077,0.3333333333333333,47
DALLAS MAVERICKS,265,40,85,10,26,16,18,6,33,19,7,3,15,20,2003-02-23,away,win,106.0,WASHINGTON WIZARDS,101.0,0.32,0.2777777777777778,39
WASHINGTON WIZARDS,265,40,90,7,25,14,18,10,28,21,11,5,9,21,2003-02-23,home,loss,101.0,DALLAS MAVERICKS,106.0,0.3076923076923077,0.21875,38
