team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,36,88,7,18,16,20,13,28,17,7,0,10,16,2003-01-18,away,win,95.0,ATLANTA HAWKS,92.0,0.2903225806451613,0.28,41
ATLANTA HAWKS,240,37,83,3,10,15,20,12,36,20,7,7,14,21,2003-01-18,home,loss,92.0,NEW YORK KNICKS,95.0,0.30833333333333335,0.23076923076923078,48
DETROIT PISTONS,240,33,87,8,22,12,17,16,32,18,5,5,9,22,2003-01-18,away,loss,86.0,INDIANA PACERS,88.0,0.275,0.26666666666666666,48
INDIANA PACERS,240,32,71,5,10,19,24,7,34,21,6,8,12,25,2003-01-18,home,win,88.0,DETROIT PISTONS,86.0,0.3106796116504854,0.3333333333333333,41
SACRAMENTO KINGS,240,49,99,4,14,5,7,13,28,26,10,2,12,26,2003-01-18,away,loss,107.0,LOS ANGELES CLIPPERS,112.0,0.3310810810810811,0.2222222222222222,41
LOS ANGELES CLIPPERS,240,34,76,6,12,38,46,15,36,21,7,4,18,16,2003-01-18,home,win,112.0,SACRAMENTO KINGS,107.0,0.3090909090909091,0.3333333333333333,51
CHICAGO BULLS,290,41,89,8,14,11,15,10,36,20,13,7,21,27,2003-01-18,away,loss,101.0,MIAMI HEAT,102.0,0.3153846153846154,0.36363636363636365,46
MIAMI HEAT,290,39,89,4,17,20,35,13,37,18,11,6,16,18,2003-01-18,home,win,102.0,CHICAGO BULLS,101.0,0.3046875,0.19047619047619047,50
BOSTON CELTICS,240,37,85,9,26,14,22,12,35,26,6,5,13,26,2003-01-18,away,win,97.0,MILWAUKEE BUCKS,95.0,0.30327868852459017,0.2571428571428571,47
MILWAUKEE BUCKS,240,29,71,10,23,27,34,7,35,22,5,3,17,24,2003-01-18,home,loss,95.0,BOSTON CELTICS,97.0,0.29,0.30303030303030304,42
MINNESOTA TIMBERWOLVES,240,40,89,1,7,23,26,13,36,24,7,4,11,26,2003-01-18,away,win,104.0,PORTLAND TRAIL BLAZERS,98.0,0.31007751937984496,0.125,49
PORTLAND TRAIL BLAZERS,240,33,82,3,19,29,37,10,30,21,6,3,10,24,2003-01-18,home,loss,98.0,MINNESOTA TIMBERWOLVES,104.0,0.28695652173913044,0.13636363636363635,40
CLEVELAND CAVALIERS,240,32,75,2,11,12,17,6,26,19,9,7,19,29,2003-01-18,away,loss,78.0,UTAH JAZZ,95.0,0.29906542056074764,0.15384615384615385,32
UTAH JAZZ,240,33,73,1,10,28,37,12,32,28,12,9,16,17,2003-01-18,home,win,95.0,CLEVELAND CAVALIERS,78.0,0.3113207547169811,0.09090909090909091,44
PHILADELPHIA 76ERS,240,32,75,3,6,21,27,13,24,21,11,3,16,20,2003-01-18,away,win,88.0,WASHINGTON WIZARDS,80.0,0.29906542056074764,0.3333333333333333,37
WASHINGTON WIZARDS,240,32,77,5,12,11,20,14,29,24,6,10,18,24,2003-01-18,home,loss,80.0,PHILADELPHIA 76ERS,88.0,0.29357798165137616,0.29411764705882354,43
