slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,CLEVELAND CAVALIERS,WIN,2037,8,15,2,4,12,13,1,11,8,1,2,1,3,32.1
medvest01,Stanislav Medvedenko,LOS ANGELES LAKERS,HOME,ATLANTA HAWKS,WIN,1952,13,21,0,0,0,0,8,3,3,2,2,0,2,27.7
mcgratr01,Tracy McGrady,ORLANDO MAGIC,HOME,WASHINGTON WIZARDS,WIN,2488,12,29,3,8,8,8,3,3,7,1,1,5,2,23.3
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,ATLANTA HAWKS,WIN,1850,9,19,2,5,6,6,0,5,6,3,0,1,2,23.2
barrybr01,Brent Barry,SEATTLE SUPERSONICS,HOME,MEMPHIS GRIZZLIES,WIN,1841,5,6,5,5,3,4,0,5,10,3,0,3,3,22.7
hilarne01,Nenê Hilário,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2369,9,10,0,0,7,9,1,4,2,2,0,2,4,22.5
kukocto01,Toni Kukoč,MILWAUKEE BUCKS,HOME,MIAMI HEAT,WIN,1759,8,13,1,3,7,10,3,11,5,0,0,3,1,22.4
robingl01,Glenn Robinson,PHILADELPHIA 76ERS,HOME,NEW JERSEY NETS,WIN,1860,12,16,2,3,0,0,0,5,3,2,1,2,5,21.9
bibbymi01,Mike Bibby,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,2168,8,18,1,6,8,10,1,3,9,2,0,3,0,21.7
hughela01,Larry Hughes,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,LOSS,2488,9,18,2,4,6,7,3,6,1,2,0,2,1,20.8
lewisra02,Rashard Lewis,SEATTLE SUPERSONICS,HOME,MEMPHIS GRIZZLIES,WIN,2457,11,21,1,4,3,3,5,4,1,1,1,1,3,20.6
poseyja01,James Posey,MEMPHIS GRIZZLIES,AWAY,SEATTLE SUPERSONICS,LOSS,1764,9,15,5,8,2,3,1,1,3,1,1,1,4,19.9
snower01,Eric Snow,PHILADELPHIA 76ERS,HOME,NEW JERSEY NETS,WIN,2177,7,10,0,0,2,2,0,4,10,1,0,1,1,19.6
cambyma01,Marcus Camby,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2014,4,10,0,0,0,0,4,7,5,5,8,0,6,19.2
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,2526,12,23,5,10,0,0,3,9,2,0,0,4,2,19.1
millean02,Andre Miller,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2167,6,10,0,0,6,8,1,4,7,1,0,2,0,18.4
johnsjo02,Joe Johnson,PHOENIX SUNS,HOME,SACRAMENTO KINGS,LOSS,2604,9,20,0,1,5,6,1,5,6,0,0,0,2,17.8
wilcoch01,Chris Wilcox,LOS ANGELES CLIPPERS,AWAY,TORONTO RAPTORS,WIN,1521,8,10,0,0,1,2,3,5,3,0,1,0,4,17.6
jonesed02,Eddie Jones,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,LOSS,2708,4,11,2,6,5,6,1,2,11,0,0,0,1,17.1
alstora01,Rafer Alston,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,LOSS,2556,5,13,3,10,4,6,0,0,6,5,0,1,1,16.9
stevede01,DeShawn Stevenson,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1806,9,14,1,1,0,0,2,3,4,0,1,1,2,16.8
millemi01,Mike Miller,MEMPHIS GRIZZLIES,AWAY,SEATTLE SUPERSONICS,LOSS,1706,8,14,3,7,1,1,1,0,4,0,0,0,1,16.5
millebr01,Brad Miller,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,2526,5,9,0,0,4,6,1,10,8,0,2,2,3,16.4
radmavl01,Vladimir Radmanović,SEATTLE SUPERSONICS,HOME,MEMPHIS GRIZZLIES,WIN,1860,6,8,2,3,3,3,1,1,1,2,1,1,2,16.4
jamisan01,Antawn Jamison,DALLAS MAVERICKS,HOME,INDIANA PACERS,LOSS,2034,8,12,0,0,3,4,4,4,0,0,1,1,2,16.3
jamesje01,Jerome James,SEATTLE SUPERSONICS,HOME,MEMPHIS GRIZZLIES,WIN,1203,7,7,0,0,2,6,3,3,0,1,2,0,4,16.1
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2434,11,22,0,1,5,7,3,4,3,1,0,4,4,16.0
roseja01,Jalen Rose,TORONTO RAPTORS,HOME,LOS ANGELES CLIPPERS,LOSS,2291,11,19,2,2,2,2,2,1,2,2,0,5,3,16.0
tinslja01,Jamaal Tinsley,INDIANA PACERS,AWAY,DALLAS MAVERICKS,WIN,1942,4,6,3,4,0,0,1,4,12,1,1,3,4,15.8
harrial01,Al Harrington,INDIANA PACERS,AWAY,DALLAS MAVERICKS,WIN,2143,5,10,0,1,6,8,3,7,1,5,0,3,4,15.5
willija02,Jason Williams,MEMPHIS GRIZZLIES,AWAY,SEATTLE SUPERSONICS,LOSS,2064,3,8,1,3,4,5,0,1,10,2,1,0,2,15.4
artesro01,Metta World Peace,INDIANA PACERS,AWAY,DALLAS MAVERICKS,WIN,2623,10,24,1,7,5,6,3,8,2,1,1,5,0,15.4
jacksbo01,Bobby Jackson,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,1844,10,18,2,6,2,5,1,2,0,3,0,2,3,15.3
ostergr01,Greg Ostertag,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,2351,6,12,0,0,3,4,7,6,4,0,4,4,4,15.3
willije01,Jerome Williams,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2077,5,11,0,0,4,4,5,6,0,4,0,1,4,15.0
davisda01,Dale Davis,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,1762,2,6,0,0,4,4,4,6,6,1,5,1,5,14.9
