slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mcgratr01,Tracy McGrady,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,2972,15,29,5,9,6,9,2,6,11,3,1,2,1,37.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2853,9,22,3,6,10,10,1,13,5,3,3,0,4,30.8
jamisan01,Antawn Jamison,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2100,10,14,0,1,2,4,7,2,1,1,1,2,3,20.1
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,2826,13,28,4,10,4,5,1,1,6,2,1,8,0,19.1
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,2491,5,12,0,0,12,18,5,5,2,0,3,2,3,18.5
francst01,Steve Francis,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,2471,7,18,0,4,8,10,2,7,7,2,0,2,4,18.2
wallage01,Gerald Wallace,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,2012,7,11,0,0,2,3,5,6,1,0,3,0,2,18.0
walkean02,Antoine Walker,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2242,9,21,5,11,0,0,2,10,8,0,2,4,5,17.3
boozeca01,Carlos Boozer,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,2582,8,10,0,0,2,2,4,15,0,0,0,4,3,16.3
divacvl01,Vlade Divac,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,2015,9,15,0,0,3,4,2,6,5,0,0,3,3,16.2
jacksji01,Jim Jackson,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,2160,6,12,2,2,4,4,0,6,1,1,1,0,3,15.0
willier01,Eric Williams,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,2247,6,11,1,2,5,5,1,6,3,1,0,2,4,14.7
paytoga01,Gary Payton,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,2429,5,11,0,1,3,4,2,2,7,4,0,2,4,14.2
nashst01,Steve Nash,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2113,5,9,3,4,1,1,0,2,11,0,0,3,3,13.8
mingya01,Yao Ming,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1732,8,14,0,0,2,2,5,3,2,0,2,3,5,13.6
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,2598,9,26,1,2,4,6,3,5,6,2,0,3,4,12.8
millebr01,Brad Miller,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,2394,4,10,0,0,5,6,1,11,9,0,0,3,6,12.1
tayloma01,Maurice Taylor,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,1658,6,11,0,0,2,2,1,7,1,1,1,1,3,11.7
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,2312,9,20,2,4,3,4,0,3,4,1,1,5,3,11.4
stricro02,Rod Strickland,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,1746,4,9,0,1,3,3,1,1,4,4,0,2,2,11.3
luety01,Tyronn Lue,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,1479,5,8,1,1,0,0,0,1,2,1,0,0,1,9.7
howarju01,Juwan Howard,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,2455,9,18,0,0,1,4,2,1,1,0,0,1,3,9.0
goodedr01,Drew Gooden,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,2525,6,19,0,0,0,1,6,4,1,1,2,0,1,8.8
peelean01,Anthony Peeler,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,1440,3,6,2,4,0,0,0,3,3,2,0,1,1,8.6
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,2404,5,13,2,3,3,4,0,3,4,0,0,2,3,8.0
declean01,Andrew DeClercq,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,966,1,1,0,0,2,2,5,1,2,1,1,1,5,7.6
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,1575,3,6,0,0,5,6,0,2,0,0,3,1,5,7.3
medvest01,Stanislav Medvedenko,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,1392,5,11,0,0,0,0,2,5,0,0,0,0,1,6.8
battito01,Tony Battie,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,2141,3,7,0,0,0,0,3,1,3,0,3,1,3,6.7
brownke01,Kedrick Brown,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,1155,2,5,1,1,0,0,2,2,4,0,0,0,1,6.7
giricgo01,Gordan Giriček,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,1643,4,7,1,1,0,0,0,2,0,1,0,1,0,6.3
chrisdo01,Doug Christie,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,LOSS,1439,2,6,1,3,0,0,1,3,3,2,0,1,2,5.5
howarjo01,Josh Howard,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2034,4,11,0,1,1,2,2,2,2,1,2,2,2,5.5
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,WIN,2295,3,15,2,6,4,6,2,2,1,1,3,2,1,5.3
grantho01,Horace Grant,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,1811,1,4,0,0,0,0,2,9,2,1,0,0,2,5.3
georgde01,Devean George,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,1767,5,13,1,4,0,0,0,1,3,0,0,0,4,4.7
catoke01,Kelvin Cato,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,2110,2,4,0,0,1,2,1,7,1,1,3,3,4,4.6
norrimo01,Moochie Norris,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,WIN,702,1,3,1,1,0,0,0,1,2,0,0,0,0,3.0
ollieke01,Kevin Ollie,CLEVELAND CAVALIERS,AWAY,ORLANDO MAGIC,LOSS,1628,2,5,0,0,0,0,0,1,4,0,0,1,1,3.0
russebr01,Bryon Russell,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,LOSS,744,1,1,1,1,0,0,2,1,2,0,0,2,3,2.6
boganke01,Keith Bogans,ORLANDO MAGIC,HOME,CLEVELAND CAVALIERS,WIN,1745,2,6,0,0,0,0,3,2,0,1,0,1,2,2.5
