slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,2413,14,23,6,10,7,8,0,2,5,3,0,0,2,36.4
armstda01,Darrell Armstrong,NEW ORLEANS HORNETS,AWAY,SAN ANTONIO SPURS,WIN,2506,11,21,4,9,9,9,0,3,3,2,1,3,0,27.4
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2479,8,13,0,0,10,10,6,10,4,0,1,3,1,27.4
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2444,12,17,7,8,0,0,0,5,4,2,1,4,1,26.5
brownkw01,Kwame Brown,WASHINGTON WIZARDS,HOME,INDIANA PACERS,WIN,2230,8,12,0,0,9,10,1,8,1,1,3,0,3,25.1
medvest01,Stanislav Medvedenko,LOS ANGELES LAKERS,AWAY,UTAH JAZZ,WIN,2509,12,19,0,0,2,2,7,5,1,1,0,0,4,24.0
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,AWAY,SEATTLE SUPERSONICS,LOSS,2427,10,20,2,7,6,10,3,7,3,1,0,0,2,22.9
dampier01,Erick Dampier,GOLDEN STATE WARRIORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2663,7,9,0,0,4,4,11,9,0,0,1,3,1,22.2
rosema01,Malik Rose,SAN ANTONIO SPURS,HOME,NEW ORLEANS HORNETS,LOSS,1566,5,9,0,0,10,12,4,4,1,3,0,1,2,20.8
iversal01,Allen Iverson,PHILADELPHIA 76ERS,AWAY,CLEVELAND CAVALIERS,LOSS,2367,12,29,1,3,7,9,2,3,4,2,0,3,1,19.4
blakest01,Steve Blake,WASHINGTON WIZARDS,HOME,INDIANA PACERS,WIN,1363,2,6,2,3,12,13,0,1,5,1,0,0,1,18.6
claxtsp01,Speedy Claxton,GOLDEN STATE WARRIORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2372,5,11,0,0,5,7,1,2,7,5,0,1,1,18.3
odomla01,Lamar Odom,MIAMI HEAT,AWAY,NEW YORK KNICKS,WIN,2528,7,11,2,4,3,4,0,9,5,2,0,3,2,18.1
doleami01,Michael Doleac,NEW YORK KNICKS,HOME,MIAMI HEAT,LOSS,1913,7,12,0,0,4,4,2,6,2,3,1,2,3,17.5
willier01,Eric Williams,CLEVELAND CAVALIERS,HOME,PHILADELPHIA 76ERS,WIN,2515,6,13,4,8,4,4,2,2,4,1,0,1,2,17.3
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,UTAH JAZZ,WIN,2251,6,15,1,4,8,13,2,2,6,0,0,0,0,17.1
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,GOLDEN STATE WARRIORS,LOSS,2232,11,21,0,0,1,2,1,6,1,3,0,1,1,17.1
daniean01,Antonio Daniels,SEATTLE SUPERSONICS,HOME,LOS ANGELES CLIPPERS,WIN,1499,5,6,0,1,4,7,1,5,4,1,0,0,0,16.6
