slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,2036,7,10,2,4,11,11,1,3,3,1,2,0,3,27.7
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2747,10,18,0,0,4,6,2,15,5,3,2,1,2,26.6
jamisan01,Antawn Jamison,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1474,8,12,1,1,8,9,5,4,0,0,0,1,1,22.7
jefferi01,Richard Jefferson,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,2134,8,16,0,0,5,8,2,3,8,1,0,2,1,18.3
goodedr01,Drew Gooden,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,1808,8,15,0,1,4,6,6,6,1,1,1,3,1,16.9
kittlke01,Kerry Kittles,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,1812,7,13,2,4,3,3,1,4,4,2,1,3,1,16.7
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2067,8,18,1,2,2,4,1,3,7,3,0,1,2,16.5
daniema01,Marquis Daniels,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,2070,5,10,0,0,2,2,0,5,5,3,0,0,0,15.0
willima01,Mo Williams,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1187,7,9,3,4,0,0,1,2,2,0,0,1,1,14.8
cassesa01,Sam Cassell,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,2676,13,29,1,5,2,2,0,6,4,2,0,5,2,14.7
howarju01,Juwan Howard,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,2006,8,17,0,0,5,5,1,5,1,1,0,1,2,14.4
scalabr01,Brian Scalabrine,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,1269,6,9,0,0,3,3,3,4,1,0,0,0,3,13.9
walkean02,Antoine Walker,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1804,6,9,1,1,2,4,1,3,3,1,0,1,1,13.6
