slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2795,9,17,0,0,9,18,12,11,3,0,5,1,4,29.8
mingya01,Yao Ming,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,2603,11,16,0,0,7,9,7,12,1,0,6,4,4,29.2
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2674,13,26,2,5,10,13,1,2,4,1,1,1,5,26.6
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,2869,13,32,4,13,7,12,2,5,10,0,2,2,5,25.1
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,3180,10,23,4,6,5,5,2,6,2,2,3,1,2,23.8
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,2626,9,19,0,1,11,12,1,4,6,1,0,2,3,22.8
howarju01,Juwan Howard,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,2561,12,18,0,0,5,9,2,7,2,1,1,4,5,20.2
johnsjo02,Joe Johnson,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,2958,6,13,1,3,6,6,4,3,7,1,0,3,3,17.7
dampier01,Erick Dampier,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1991,6,8,0,0,4,4,2,9,1,1,2,2,5,16.0
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,1966,5,11,3,6,1,1,0,6,5,5,0,2,5,14.6
jacksji01,Jim Jackson,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,2651,8,18,7,8,0,0,0,5,8,0,0,5,3,14.5
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,3023,7,26,0,0,10,17,8,7,0,2,4,2,5,14.3
stevede01,DeShawn Stevenson,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,2896,8,16,0,2,2,4,4,2,4,0,0,0,3,14.2
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2217,7,18,3,5,5,8,2,2,4,0,0,2,2,13.0
dunlemi02,Mike Dunleavy,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2377,7,13,3,3,2,2,0,5,4,0,0,3,3,12.8
pietrmi01,Mickaël Piétrus,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2082,4,7,1,3,0,0,4,3,2,2,2,0,4,12.6
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,1497,5,8,0,0,1,1,0,1,3,1,1,1,1,10.1
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,2956,7,20,3,9,3,4,2,7,6,0,0,4,5,10.1
boganke01,Keith Bogans,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,1999,2,3,0,0,2,2,3,5,1,1,0,0,1,9.6
robincl02,Clifford Robinson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,2452,2,9,1,3,4,4,1,3,6,0,1,0,1,9.6
cheanca01,Calbert Cheaney,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,995,4,4,0,0,3,4,1,2,1,0,0,1,3,9.2
paytoga01,Gary Payton,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2357,5,13,1,5,1,2,4,5,1,2,0,1,4,8.9
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,1478,5,9,2,3,4,5,0,1,0,0,0,2,4,8.0
malonka01,Karl Malone,LOS ANGELES LAKERS,HOME,ORLANDO MAGIC,WIN,2658,3,8,0,0,3,8,1,7,4,0,2,0,4,8.0
nestera01,Rasho Nesterović,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,2351,3,7,0,0,0,2,1,6,3,0,3,0,2,7.4
declean01,Andrew DeClercq,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,1577,2,3,0,0,0,0,4,4,4,0,0,1,6,6.1
horryro01,Robert Horry,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,LOSS,1511,3,7,1,3,0,0,2,4,1,0,0,1,1,5.2
rooksse01,Sean Rooks,ORLANDO MAGIC,AWAY,LOS ANGELES LAKERS,LOSS,1293,2,3,0,0,2,2,0,2,1,1,0,0,5,5.0
jacobca01,Casey Jacobsen,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,1930,1,4,0,2,2,2,1,1,3,3,0,2,2,4.9
