slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,2453,12,21,1,4,6,6,1,5,10,3,0,1,3,31.1
medvest01,Stanislav Medvedenko,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1093,4,5,0,0,4,5,1,1,2,3,0,0,3,13.9
malonka01,Karl Malone,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1933,7,14,0,0,4,10,2,7,5,0,0,3,3,11.4
francst01,Steve Francis,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2349,5,15,0,3,6,6,1,8,5,1,0,4,3,9.9
georgde01,Devean George,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1232,2,5,1,3,2,2,0,4,0,4,0,0,1,9.1
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,2406,6,13,0,0,0,2,2,7,5,0,4,4,4,8.7
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2184,6,12,3,6,1,2,1,1,0,1,1,4,3,7.1
jacksji01,Jim Jackson,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2518,7,17,2,5,1,4,0,5,2,1,0,3,3,6.4
mingya01,Yao Ming,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,1938,3,10,0,0,4,5,1,4,0,2,4,3,3,6.3
paytoga01,Gary Payton,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1366,2,4,0,1,1,1,1,2,3,2,0,1,4,5.8
catoke01,Kelvin Cato,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,1990,2,2,0,0,1,1,4,8,0,1,0,3,5,5.6
nachbbo01,Boštjan Nachbar,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,846,1,1,0,0,2,2,0,2,1,0,0,0,2,4.2
tayloma01,Maurice Taylor,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,1335,3,8,0,0,2,2,1,0,3,0,0,2,5,2.4
foxri01,Rick Fox,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,288,1,1,0,0,0,0,0,1,1,0,0,0,1,2.3
cookbr01,Brian Cook,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,164,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0
padgesc01,Scott Padgett,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,333,1,2,0,1,0,0,1,1,0,0,0,0,0,2.0
rushka01,Kareem Rush,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1411,1,5,0,3,0,0,0,1,0,3,0,0,2,1.4
russebr01,Bryon Russell,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,164,0,0,0,0,0,0,0,0,1,1,0,0,1,1.3
waltolu01,Luke Walton,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,376,0,0,0,0,0,0,0,0,3,0,0,1,0,1.1
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1514,3,9,0,3,0,1,0,2,1,1,0,2,0,0.8
jacksma01,Mark Jackson,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,743,0,1,0,1,0,0,0,0,2,1,0,2,1,-0.7
wilksmi01,Mike Wilks,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,164,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
