team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,40,85,14,34,13,20,10,40,26,3,6,13,21,2017-02-11,away,win,107.0,CHARLOTTE HORNETS,102.0,0.32,0.2916666666666667,50
CHARLOTTE HORNETS,240,37,85,13,37,15,20,8,32,24,6,4,8,20,2017-02-11,home,loss,102.0,LOS ANGELES CLIPPERS,107.0,0.30327868852459017,0.26,40
DENVER NUGGETS,240,39,97,12,37,19,22,17,28,23,8,4,12,22,2017-02-11,away,loss,109.0,CLEVELAND CAVALIERS,125.0,0.2867647058823529,0.24489795918367346,45
CLEVELAND CAVALIERS,240,46,84,15,30,18,22,8,37,30,9,3,15,16,2017-02-11,home,win,125.0,DENVER NUGGETS,109.0,0.35384615384615387,0.3333333333333333,45
ORLANDO MAGIC,240,32,82,3,23,13,18,11,29,16,8,5,14,16,2017-02-11,away,loss,80.0,DALLAS MAVERICKS,112.0,0.2807017543859649,0.11538461538461539,40
DALLAS MAVERICKS,240,45,91,17,35,5,6,12,39,32,10,3,14,17,2017-02-11,home,win,112.0,ORLANDO MAGIC,80.0,0.33088235294117646,0.3269230769230769,51
PHOENIX SUNS,240,37,94,8,22,20,26,12,30,20,8,4,19,28,2017-02-11,away,loss,102.0,HOUSTON ROCKETS,133.0,0.2824427480916031,0.26666666666666666,42
HOUSTON ROCKETS,240,42,85,18,36,31,39,16,39,27,8,4,21,23,2017-02-11,home,win,133.0,PHOENIX SUNS,102.0,0.33070866141732286,0.3333333333333333,55
MILWAUKEE BUCKS,240,35,73,17,31,29,37,8,29,28,7,6,6,18,2017-02-11,away,win,116.0,INDIANA PACERS,100.0,0.32407407407407407,0.3541666666666667,37
INDIANA PACERS,240,35,73,10,22,20,24,8,28,19,2,6,14,25,2017-02-11,home,loss,100.0,MILWAUKEE BUCKS,116.0,0.32407407407407407,0.3125,36
GOLDEN STATE WARRIORS,240,46,87,13,31,25,35,10,30,28,10,3,11,22,2017-02-11,away,win,130.0,OKLAHOMA CITY THUNDER,114.0,0.3458646616541353,0.29545454545454547,40
OKLAHOMA CITY THUNDER,240,40,83,6,24,28,36,12,31,20,7,8,19,23,2017-02-11,home,loss,114.0,GOLDEN STATE WARRIORS,130.0,0.3252032520325203,0.2,43
MIAMI HEAT,240,39,85,7,24,24,28,11,38,15,4,4,19,27,2017-02-11,away,loss,109.0,PHILADELPHIA 76ERS,117.0,0.31451612903225806,0.22580645161290322,49
PHILADELPHIA 76ERS,240,39,86,9,25,30,38,11,27,27,15,8,10,21,2017-02-11,home,win,117.0,MIAMI HEAT,109.0,0.312,0.2647058823529412,38
BOSTON CELTICS,240,42,71,13,30,15,23,3,34,20,6,4,16,24,2017-02-11,away,win,112.0,UTAH JAZZ,104.0,0.37168141592920356,0.3023255813953488,37
UTAH JAZZ,240,35,86,8,31,26,30,13,26,16,9,2,9,19,2017-02-11,home,loss,104.0,BOSTON CELTICS,112.0,0.2892561983471074,0.20512820512820512,39
