team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,32,79,11,35,16,18,7,30,25,5,3,10,19,2017-05-12,away,loss,91.0,WASHINGTON WIZARDS,92.0,0.2882882882882883,0.2391304347826087,37
WASHINGTON WIZARDS,240,37,86,5,24,13,21,11,35,20,4,7,12,24,2017-05-12,home,win,92.0,BOSTON CELTICS,91.0,0.3008130081300813,0.1724137931034483,46
