team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,37,85,4,19,25,31,15,31,23,10,4,14,22,2017-01-19,away,loss,103.0,CLEVELAND CAVALIERS,118.0,0.30327868852459017,0.17391304347826086,46
CLEVELAND CAVALIERS,240,43,85,19,42,13,19,4,32,29,7,6,12,24,2017-01-19,home,win,118.0,PHOENIX SUNS,103.0,0.3359375,0.3114754098360656,36
MINNESOTA TIMBERWOLVES,240,40,84,5,16,19,25,13,30,25,3,2,13,21,2017-01-19,away,win,104.0,LOS ANGELES CLIPPERS,101.0,0.3225806451612903,0.23809523809523808,43
LOS ANGELES CLIPPERS,240,42,87,4,22,13,24,14,27,24,9,6,11,21,2017-01-19,home,loss,101.0,MINNESOTA TIMBERWOLVES,104.0,0.32558139534883723,0.15384615384615385,41
DALLAS MAVERICKS,240,37,82,14,36,7,11,5,28,17,4,3,9,20,2017-01-19,away,loss,95.0,MIAMI HEAT,99.0,0.31092436974789917,0.28,33
MIAMI HEAT,240,35,73,9,20,20,29,6,34,16,4,1,13,15,2017-01-19,home,win,99.0,DALLAS MAVERICKS,95.0,0.32407407407407407,0.3103448275862069,40
WASHINGTON WIZARDS,240,44,88,13,32,12,14,10,30,29,7,5,15,19,2017-01-19,away,win,113.0,NEW YORK KNICKS,110.0,0.3333333333333333,0.28888888888888886,40
NEW YORK KNICKS,240,42,90,7,24,19,22,14,27,20,7,4,10,14,2017-01-19,home,loss,110.0,WASHINGTON WIZARDS,113.0,0.3181818181818182,0.22580645161290322,41
DENVER NUGGETS,240,37,91,10,31,20,26,11,32,27,5,7,15,19,2017-01-19,away,loss,104.0,SAN ANTONIO SPURS,118.0,0.2890625,0.24390243902439024,43
SAN ANTONIO SPURS,240,44,86,9,22,21,25,6,37,28,12,5,7,19,2017-01-19,home,win,118.0,DENVER NUGGETS,104.0,0.3384615384615385,0.2903225806451613,43
