team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,42,91,18,40,9,12,11,27,28,10,3,9,23,2017-05-21,away,win,111.0,CLEVELAND CAVALIERS,108.0,0.3157894736842105,0.3103448275862069,38
CLEVELAND CAVALIERS,240,32,70,16,39,28,36,11,35,21,5,4,15,11,2017-05-21,home,loss,108.0,BOSTON CELTICS,111.0,0.3137254901960784,0.2909090909090909,46
