team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,42,78,10,24,21,25,8,25,21,16,7,16,22,2017-04-28,away,win,115.0,ATLANTA HAWKS,99.0,0.35,0.29411764705882354,33
ATLANTA HAWKS,240,37,78,9,32,16,19,11,24,26,9,3,22,22,2017-04-28,home,loss,99.0,WASHINGTON WIZARDS,115.0,0.3217391304347826,0.21951219512195122,35
BOSTON CELTICS,240,39,80,16,39,11,18,7,36,28,7,5,9,14,2017-04-28,away,win,105.0,CHICAGO BULLS,83.0,0.3277310924369748,0.2909090909090909,43
CHICAGO BULLS,240,32,81,4,19,15,17,11,34,13,5,2,13,16,2017-04-28,home,loss,83.0,BOSTON CELTICS,105.0,0.2831858407079646,0.17391304347826086,45
LOS ANGELES CLIPPERS,240,37,75,9,21,15,26,10,32,17,5,2,16,24,2017-04-28,away,win,98.0,UTAH JAZZ,93.0,0.33035714285714285,0.3,42
UTAH JAZZ,240,32,78,7,26,22,33,10,28,18,8,5,7,20,2017-04-28,home,loss,93.0,LOS ANGELES CLIPPERS,98.0,0.2909090909090909,0.21212121212121213,38
