team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,49,85,15,36,16,21,8,42,23,4,7,15,30,2016-11-20,away,win,129.0,BROOKLYN NETS,109.0,0.3656716417910448,0.29411764705882354,50
BROOKLYN NETS,240,37,93,10,35,25,31,11,25,22,5,3,9,20,2016-11-20,home,loss,109.0,PORTLAND TRAIL BLAZERS,129.0,0.2846153846153846,0.2222222222222222,36
UTAH JAZZ,240,33,85,7,27,18,23,14,35,15,3,6,10,22,2016-11-20,away,loss,91.0,DENVER NUGGETS,105.0,0.2796610169491525,0.20588235294117646,49
DENVER NUGGETS,240,42,86,8,22,13,30,12,37,31,4,3,8,19,2016-11-20,home,win,105.0,UTAH JAZZ,91.0,0.328125,0.26666666666666666,49
CHICAGO BULLS,240,45,87,8,22,20,28,16,40,27,6,3,16,16,2016-11-20,away,win,118.0,LOS ANGELES LAKERS,110.0,0.3409090909090909,0.26666666666666666,56
LOS ANGELES LAKERS,240,41,93,13,31,15,21,10,27,26,11,3,10,19,2016-11-20,home,loss,110.0,CHICAGO BULLS,118.0,0.30597014925373134,0.29545454545454547,37
ATLANTA HAWKS,240,34,85,6,21,20,29,14,34,17,7,6,13,15,2016-11-20,away,loss,94.0,NEW YORK KNICKS,104.0,0.2857142857142857,0.2222222222222222,48
NEW YORK KNICKS,240,42,88,10,27,10,14,11,39,21,8,1,15,23,2016-11-20,home,win,104.0,ATLANTA HAWKS,94.0,0.3230769230769231,0.2702702702702703,50
INDIANA PACERS,265,40,89,11,22,24,31,15,36,23,13,2,22,20,2016-11-20,away,win,115.0,OKLAHOMA CITY THUNDER,111.0,0.31007751937984496,0.3333333333333333,51
OKLAHOMA CITY THUNDER,265,44,101,10,36,13,18,15,34,28,10,7,20,23,2016-11-20,home,loss,111.0,INDIANA PACERS,115.0,0.30344827586206896,0.21739130434782608,49
TORONTO RAPTORS,240,34,85,9,24,22,24,16,32,16,7,6,15,21,2016-11-20,away,loss,99.0,SACRAMENTO KINGS,102.0,0.2857142857142857,0.2727272727272727,48
SACRAMENTO KINGS,240,36,81,11,27,19,25,4,33,26,8,8,13,18,2016-11-20,home,win,102.0,TORONTO RAPTORS,99.0,0.3076923076923077,0.2894736842105263,37
