team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,41,92,7,23,19,21,13,33,16,11,7,14,21,2017-02-10,away,win,108.0,BROOKLYN NETS,99.0,0.3082706766917293,0.23333333333333334,46
BROOKLYN NETS,240,35,81,8,20,21,28,15,33,19,4,6,22,18,2017-02-10,home,loss,99.0,MIAMI HEAT,108.0,0.3017241379310345,0.2857142857142857,48
SAN ANTONIO SPURS,240,41,82,9,19,12,15,11,41,27,4,5,18,18,2017-02-10,away,win,103.0,DETROIT PISTONS,92.0,0.3333333333333333,0.32142857142857145,52
DETROIT PISTONS,240,39,92,5,17,9,13,7,28,22,8,3,10,15,2017-02-10,home,loss,92.0,SAN ANTONIO SPURS,103.0,0.29770992366412213,0.22727272727272727,35
GOLDEN STATE WARRIORS,240,39,77,15,33,29,38,5,29,31,14,13,12,26,2017-02-10,away,win,122.0,MEMPHIS GRIZZLIES,107.0,0.33620689655172414,0.3125,34
MEMPHIS GRIZZLIES,240,34,87,9,26,30,37,18,29,20,6,4,18,28,2017-02-10,home,loss,107.0,GOLDEN STATE WARRIORS,122.0,0.2809917355371901,0.2571428571428571,47
LOS ANGELES LAKERS,240,39,75,15,31,29,35,6,27,25,9,3,17,24,2017-02-10,away,win,122.0,MILWAUKEE BUCKS,114.0,0.34210526315789475,0.32608695652173914,33
MILWAUKEE BUCKS,240,40,76,8,28,26,31,4,30,27,11,5,20,29,2017-02-10,home,loss,114.0,LOS ANGELES LAKERS,122.0,0.3448275862068966,0.2222222222222222,34
NEW ORLEANS PELICANS,240,45,75,12,25,20,27,8,35,27,8,3,21,23,2017-02-10,away,win,122.0,MINNESOTA TIMBERWOLVES,106.0,0.375,0.32432432432432434,43
MINNESOTA TIMBERWOLVES,240,38,82,6,27,24,32,12,22,22,11,0,13,21,2017-02-10,home,loss,106.0,NEW ORLEANS PELICANS,122.0,0.31666666666666665,0.18181818181818182,34
DENVER NUGGETS,240,54,95,16,32,7,10,16,28,30,6,5,15,11,2017-02-10,away,win,131.0,NEW YORK KNICKS,123.0,0.3624161073825503,0.3333333333333333,44
NEW YORK KNICKS,240,52,93,16,38,3,5,10,23,36,10,5,10,14,2017-02-10,home,loss,123.0,DENVER NUGGETS,131.0,0.3586206896551724,0.2962962962962963,33
CHICAGO BULLS,240,37,86,5,19,18,22,12,29,20,7,5,11,16,2017-02-10,away,loss,97.0,PHOENIX SUNS,115.0,0.3008130081300813,0.20833333333333334,41
PHOENIX SUNS,240,48,95,8,19,11,13,13,30,25,4,8,8,18,2017-02-10,home,win,115.0,CHICAGO BULLS,97.0,0.3356643356643357,0.2962962962962963,43
ATLANTA HAWKS,240,36,71,11,30,24,31,3,34,19,6,5,16,17,2017-02-10,away,loss,107.0,SACRAMENTO KINGS,108.0,0.3364485981308411,0.2682926829268293,37
SACRAMENTO KINGS,240,38,80,18,36,14,21,8,31,27,12,2,18,27,2017-02-10,home,win,108.0,ATLANTA HAWKS,107.0,0.3220338983050847,0.3333333333333333,39
INDIANA PACERS,240,45,92,4,21,13,15,10,32,29,3,5,11,22,2017-02-10,away,loss,107.0,WASHINGTON WIZARDS,112.0,0.3284671532846715,0.16,42
WASHINGTON WIZARDS,240,41,88,10,29,20,30,14,32,29,8,4,11,13,2017-02-10,home,win,112.0,INDIANA PACERS,107.0,0.3178294573643411,0.2564102564102564,46
