team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
UTAH JAZZ,240,39,93,7,24,16,20,12,34,11,9,5,9,19,2017-01-02,away,win,101.0,BROOKLYN NETS,89.0,0.29545454545454547,0.22580645161290322,46
BROOKLYN NETS,240,33,78,6,27,17,23,8,36,13,5,5,15,20,2017-01-02,home,loss,89.0,UTAH JAZZ,101.0,0.2972972972972973,0.18181818181818182,44
CHARLOTTE HORNETS,240,41,83,9,19,20,22,7,27,24,7,3,14,19,2017-01-02,away,loss,111.0,CHICAGO BULLS,118.0,0.33064516129032256,0.32142857142857145,34
CHICAGO BULLS,240,42,90,7,23,27,29,15,30,23,10,9,10,17,2017-01-02,home,win,118.0,CHARLOTTE HORNETS,111.0,0.3181818181818182,0.23333333333333334,45
NEW ORLEANS PELICANS,240,32,88,11,26,7,10,8,37,26,6,6,13,18,2017-01-02,away,loss,82.0,CLEVELAND CAVALIERS,90.0,0.26666666666666666,0.2972972972972973,45
CLEVELAND CAVALIERS,240,34,90,6,31,16,22,11,45,16,9,4,11,13,2017-01-02,home,win,90.0,NEW ORLEANS PELICANS,82.0,0.27419354838709675,0.16216216216216217,56
DENVER NUGGETS,240,48,101,9,35,14,18,16,32,33,10,2,14,21,2017-01-02,away,loss,119.0,GOLDEN STATE WARRIORS,127.0,0.3221476510067114,0.20454545454545456,48
GOLDEN STATE WARRIORS,240,50,95,11,25,16,21,12,31,33,7,2,13,14,2017-01-02,home,win,127.0,DENVER NUGGETS,119.0,0.3448275862068966,0.3055555555555556,43
WASHINGTON WIZARDS,240,38,87,6,26,9,12,7,38,23,9,2,17,21,2017-01-02,away,loss,91.0,HOUSTON ROCKETS,101.0,0.304,0.1875,45
HOUSTON ROCKETS,240,37,86,12,39,15,21,7,34,25,9,9,13,12,2017-01-02,home,win,101.0,WASHINGTON WIZARDS,91.0,0.3008130081300813,0.23529411764705882,41
PHOENIX SUNS,240,39,102,2,15,18,22,19,29,22,11,4,12,29,2017-01-02,away,loss,98.0,LOS ANGELES CLIPPERS,109.0,0.2765957446808511,0.11764705882352941,48
LOS ANGELES CLIPPERS,240,37,80,7,16,28,38,12,39,17,1,11,19,21,2017-01-02,home,win,109.0,PHOENIX SUNS,98.0,0.3162393162393162,0.30434782608695654,51
OKLAHOMA CITY THUNDER,240,36,78,9,27,13,19,8,32,20,7,5,10,20,2017-01-02,away,loss,94.0,MILWAUKEE BUCKS,98.0,0.3157894736842105,0.25,40
MILWAUKEE BUCKS,240,38,79,7,19,15,24,7,32,21,4,4,10,17,2017-01-02,home,win,98.0,OKLAHOMA CITY THUNDER,94.0,0.3247863247863248,0.2692307692307692,39
ORLANDO MAGIC,240,45,91,15,31,10,14,13,26,35,10,4,12,20,2017-01-02,away,win,115.0,NEW YORK KNICKS,103.0,0.33088235294117646,0.32608695652173914,39
NEW YORK KNICKS,240,39,83,8,21,17,24,16,30,18,7,5,18,17,2017-01-02,home,loss,103.0,ORLANDO MAGIC,115.0,0.319672131147541,0.27586206896551724,46
