team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,46,96,13,29,12,18,12,28,24,11,5,8,25,2016-11-15,away,loss,117.0,CLEVELAND CAVALIERS,121.0,0.323943661971831,0.30952380952380953,40
CLEVELAND CAVALIERS,240,44,83,13,33,20,28,10,36,26,4,7,17,18,2016-11-15,home,win,121.0,TORONTO RAPTORS,117.0,0.3464566929133858,0.2826086956521739,46
BROOKLYN NETS,240,45,99,12,41,16,20,9,38,23,8,6,14,27,2016-11-15,away,loss,118.0,LOS ANGELES LAKERS,125.0,0.3125,0.22641509433962265,47
LOS ANGELES LAKERS,240,41,92,9,28,34,43,14,41,24,9,2,11,17,2016-11-15,home,win,125.0,BROOKLYN NETS,118.0,0.3082706766917293,0.24324324324324326,55
ATLANTA HAWKS,240,37,80,6,17,13,19,6,29,18,14,4,19,13,2016-11-15,away,win,93.0,MIAMI HEAT,90.0,0.3162393162393162,0.2608695652173913,35
MIAMI HEAT,240,36,89,7,23,11,14,17,31,13,11,7,23,23,2016-11-15,home,loss,90.0,ATLANTA HAWKS,93.0,0.288,0.23333333333333334,48
CHARLOTTE HORNETS,240,43,80,11,24,18,22,4,33,25,10,6,13,17,2016-11-15,away,win,115.0,MINNESOTA TIMBERWOLVES,108.0,0.34959349593495936,0.3142857142857143,37
MINNESOTA TIMBERWOLVES,240,38,89,15,35,17,21,14,29,25,4,5,18,19,2016-11-15,home,loss,108.0,CHARLOTTE HORNETS,115.0,0.2992125984251969,0.3,43
CHICAGO BULLS,240,41,98,7,20,24,28,19,48,16,7,4,10,19,2016-11-15,away,win,113.0,PORTLAND TRAIL BLAZERS,88.0,0.2949640287769784,0.25925925925925924,67
PORTLAND TRAIL BLAZERS,240,34,95,9,34,11,18,15,34,17,8,4,11,18,2016-11-15,home,loss,88.0,CHICAGO BULLS,113.0,0.26356589147286824,0.20930232558139536,49
