team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,35,83,9,29,13,14,15,37,21,6,6,17,11,2016-12-21,away,win,92.0,ATLANTA HAWKS,84.0,0.2966101694915254,0.23684210526315788,52
ATLANTA HAWKS,240,34,82,7,26,9,13,8,27,19,9,8,10,15,2016-12-21,home,loss,84.0,MINNESOTA TIMBERWOLVES,92.0,0.29310344827586204,0.21212121212121213,35
WASHINGTON WIZARDS,240,43,82,3,18,18,25,6,38,23,7,3,10,20,2016-12-21,away,win,107.0,CHICAGO BULLS,97.0,0.344,0.14285714285714285,44
CHICAGO BULLS,240,38,95,6,21,15,19,17,32,25,4,5,14,18,2016-12-21,home,loss,97.0,WASHINGTON WIZARDS,107.0,0.2857142857142857,0.2222222222222222,49
MILWAUKEE BUCKS,240,36,77,9,22,21,29,6,33,24,7,8,8,21,2016-12-21,away,loss,102.0,CLEVELAND CAVALIERS,113.0,0.3185840707964602,0.2903225806451613,39
CLEVELAND CAVALIERS,240,43,87,15,27,12,19,9,33,30,3,7,11,20,2016-12-21,home,win,113.0,MILWAUKEE BUCKS,102.0,0.33076923076923076,0.35714285714285715,42
MEMPHIS GRIZZLIES,240,35,82,12,30,16,19,7,31,25,9,4,8,26,2016-12-21,away,win,98.0,DETROIT PISTONS,86.0,0.29914529914529914,0.2857142857142857,38
DETROIT PISTONS,240,26,72,6,23,28,37,10,36,17,2,3,17,18,2016-12-21,home,loss,86.0,MEMPHIS GRIZZLIES,98.0,0.2653061224489796,0.20689655172413793,46
OKLAHOMA CITY THUNDER,240,45,88,11,28,20,24,13,36,22,8,6,10,20,2016-12-21,away,win,121.0,NEW ORLEANS PELICANS,110.0,0.3383458646616541,0.28205128205128205,49
NEW ORLEANS PELICANS,240,42,88,8,20,18,23,6,27,25,4,3,9,18,2016-12-21,home,loss,110.0,OKLAHOMA CITY THUNDER,121.0,0.3230769230769231,0.2857142857142857,33
HOUSTON ROCKETS,240,46,86,18,38,15,26,9,28,30,4,8,11,22,2016-12-21,away,win,125.0,PHOENIX SUNS,111.0,0.3484848484848485,0.32142857142857145,37
PHOENIX SUNS,240,44,93,9,25,14,20,14,30,20,7,6,8,23,2016-12-21,home,loss,111.0,HOUSTON ROCKETS,125.0,0.32116788321167883,0.2647058823529412,44
DALLAS MAVERICKS,240,35,83,7,31,19,23,10,28,14,12,5,10,20,2016-12-21,away,win,96.0,PORTLAND TRAIL BLAZERS,95.0,0.2966101694915254,0.18421052631578946,38
PORTLAND TRAIL BLAZERS,240,32,72,10,27,21,28,9,34,15,6,4,17,20,2016-12-21,home,loss,95.0,DALLAS MAVERICKS,96.0,0.3076923076923077,0.2702702702702703,43
SACRAMENTO KINGS,240,34,74,10,21,16,24,8,33,13,5,3,10,19,2016-12-21,away,win,94.0,UTAH JAZZ,93.0,0.3148148148148148,0.3225806451612903,41
UTAH JAZZ,240,33,74,9,27,18,22,7,36,19,7,6,11,22,2016-12-21,home,loss,93.0,SACRAMENTO KINGS,94.0,0.308411214953271,0.25,43
