team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,48,90,9,22,18,20,11,31,24,11,9,15,25,2016-11-02,away,win,123.0,ATLANTA HAWKS,116.0,0.34782608695652173,0.2903225806451613,42
ATLANTA HAWKS,240,41,85,11,32,23,29,10,27,30,10,1,18,19,2016-11-02,home,loss,116.0,LOS ANGELES LAKERS,123.0,0.3253968253968254,0.2558139534883721,37
CHICAGO BULLS,240,35,81,7,20,23,31,15,34,21,7,7,19,19,2016-11-02,away,loss,100.0,BOSTON CELTICS,107.0,0.3017241379310345,0.25925925925925924,49
BOSTON CELTICS,240,41,87,14,32,11,17,10,29,28,10,4,12,24,2016-11-02,home,win,107.0,CHICAGO BULLS,100.0,0.3203125,0.30434782608695654,39
DETROIT PISTONS,240,37,88,9,25,18,21,10,28,21,11,6,13,18,2016-11-02,away,loss,101.0,BROOKLYN NETS,109.0,0.296,0.2647058823529412,38
BROOKLYN NETS,240,41,76,13,27,14,17,5,40,27,10,3,19,23,2016-11-02,home,win,109.0,DETROIT PISTONS,101.0,0.3504273504273504,0.325,45
PHILADELPHIA 76ERS,240,34,86,12,38,13,15,8,29,23,8,2,17,24,2016-11-02,away,loss,93.0,CHARLOTTE HORNETS,109.0,0.2833333333333333,0.24,37
CHARLOTTE HORNETS,240,39,79,13,34,18,26,9,35,25,8,3,15,17,2016-11-02,home,win,109.0,PHILADELPHIA 76ERS,93.0,0.3305084745762712,0.2765957446808511,44
OKLAHOMA CITY THUNDER,240,34,84,5,20,12,20,10,42,14,8,4,21,24,2016-11-02,away,win,85.0,LOS ANGELES CLIPPERS,83.0,0.288135593220339,0.2,52
LOS ANGELES CLIPPERS,240,34,87,7,22,8,18,8,33,22,13,5,17,19,2016-11-02,home,loss,83.0,OKLAHOMA CITY THUNDER,85.0,0.2809917355371901,0.2413793103448276,41
NEW ORLEANS PELICANS,265,30,81,11,34,12,16,5,38,17,8,9,21,26,2016-11-02,away,loss,83.0,MEMPHIS GRIZZLIES,89.0,0.2702702702702703,0.24444444444444444,43
MEMPHIS GRIZZLIES,265,33,94,8,27,15,20,13,39,20,12,5,17,22,2016-11-02,home,win,89.0,NEW ORLEANS PELICANS,83.0,0.25984251968503935,0.22857142857142856,52
HOUSTON ROCKETS,240,42,89,15,40,19,27,19,35,25,12,8,19,21,2016-11-02,away,win,118.0,NEW YORK KNICKS,99.0,0.32061068702290074,0.2727272727272727,54
NEW YORK KNICKS,240,37,85,8,20,17,25,7,27,18,10,6,16,22,2016-11-02,home,loss,99.0,HOUSTON ROCKETS,118.0,0.30327868852459017,0.2857142857142857,34
PORTLAND TRAIL BLAZERS,265,42,101,12,33,19,21,10,43,25,8,8,14,23,2016-11-02,away,loss,115.0,PHOENIX SUNS,118.0,0.2937062937062937,0.26666666666666666,53
PHOENIX SUNS,265,44,103,5,16,25,30,14,45,15,10,5,12,20,2016-11-02,home,win,118.0,PORTLAND TRAIL BLAZERS,115.0,0.29931972789115646,0.23809523809523808,59
DALLAS MAVERICKS,240,33,77,7,26,8,10,6,30,18,4,4,12,20,2016-11-02,away,loss,81.0,UTAH JAZZ,97.0,0.3,0.21212121212121213,36
UTAH JAZZ,240,35,77,12,25,15,26,7,34,18,6,3,12,21,2016-11-02,home,win,97.0,DALLAS MAVERICKS,81.0,0.3125,0.32432432432432434,41
TORONTO RAPTORS,240,43,77,10,25,17,25,4,27,21,16,2,13,24,2016-11-02,away,win,113.0,WASHINGTON WIZARDS,103.0,0.35833333333333334,0.2857142857142857,31
WASHINGTON WIZARDS,240,42,72,3,10,16,24,6,30,21,8,5,20,20,2016-11-02,home,loss,103.0,TORONTO RAPTORS,113.0,0.3684210526315789,0.23076923076923078,36
