team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,36,84,6,19,9,12,14,28,17,5,5,9,15,2003-12-27,away,win,87.0,ATLANTA HAWKS,84.0,0.3,0.24,42
ATLANTA HAWKS,240,33,73,5,14,13,19,13,29,17,5,5,12,19,2003-12-27,home,loss,84.0,DETROIT PISTONS,87.0,0.3113207547169811,0.2631578947368421,42
WASHINGTON WIZARDS,240,35,82,2,12,14,21,14,35,22,7,3,20,16,2003-12-27,away,loss,86.0,CHICAGO BULLS,100.0,0.29914529914529914,0.14285714285714285,49
CHICAGO BULLS,240,39,96,8,20,14,19,18,30,27,17,5,11,19,2003-12-27,home,win,100.0,WASHINGTON WIZARDS,86.0,0.28888888888888886,0.2857142857142857,48
MEMPHIS GRIZZLIES,240,41,91,3,19,13,18,18,27,23,13,5,11,18,2003-12-27,away,loss,98.0,DALLAS MAVERICKS,104.0,0.3106060606060606,0.13636363636363635,45
DALLAS MAVERICKS,240,40,86,11,20,13,14,16,32,24,7,3,17,18,2003-12-27,home,win,104.0,MEMPHIS GRIZZLIES,98.0,0.31746031746031744,0.3548387096774194,48
NEW JERSEY NETS,240,33,78,3,13,13,21,8,36,26,9,2,10,21,2003-12-27,away,win,82.0,INDIANA PACERS,75.0,0.2972972972972973,0.1875,44
INDIANA PACERS,240,28,77,5,21,14,18,12,36,16,4,5,17,20,2003-12-27,home,loss,75.0,NEW JERSEY NETS,82.0,0.26666666666666666,0.19230769230769232,48
NEW YORK KNICKS,240,40,78,6,17,14,19,9,36,19,7,5,11,26,2003-12-27,away,win,100.0,MIAMI HEAT,80.0,0.3389830508474576,0.2608695652173913,45
MIAMI HEAT,240,28,78,5,16,19,24,9,28,17,4,4,10,19,2003-12-27,home,loss,80.0,NEW YORK KNICKS,100.0,0.2641509433962264,0.23809523809523808,37
MINNESOTA TIMBERWOLVES,240,43,82,3,9,15,18,13,36,24,7,5,17,22,2003-12-27,away,win,104.0,SEATTLE SUPERSONICS,86.0,0.344,0.25,49
SEATTLE SUPERSONICS,240,31,85,5,28,19,23,11,20,19,7,4,14,16,2003-12-27,home,loss,86.0,MINNESOTA TIMBERWOLVES,104.0,0.2672413793103448,0.15151515151515152,31
