team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DENVER NUGGETS,240,33,87,6,13,33,41,22,26,22,16,3,17,18,2003-11-10,away,win,105.0,CHICAGO BULLS,97.0,0.275,0.3157894736842105,48
CHICAGO BULLS,240,41,81,3,11,12,16,12,30,28,10,5,24,27,2003-11-10,home,loss,97.0,DENVER NUGGETS,105.0,0.3360655737704918,0.21428571428571427,42
NEW YORK KNICKS,240,31,77,7,16,11,12,5,29,21,7,3,13,16,2003-11-10,away,loss,80.0,CLEVELAND CAVALIERS,94.0,0.28703703703703703,0.30434782608695654,34
CLEVELAND CAVALIERS,240,36,81,5,9,17,19,12,37,29,10,5,14,12,2003-11-10,home,win,94.0,NEW YORK KNICKS,80.0,0.3076923076923077,0.35714285714285715,49
PHOENIX SUNS,240,40,82,5,11,14,18,9,36,22,4,2,9,22,2003-11-10,away,win,99.0,GOLDEN STATE WARRIORS,96.0,0.32786885245901637,0.3125,45
GOLDEN STATE WARRIORS,240,36,80,7,24,17,25,7,34,21,5,10,12,14,2003-11-10,home,loss,96.0,PHOENIX SUNS,99.0,0.3103448275862069,0.22580645161290322,41
LOS ANGELES LAKERS,240,33,75,7,17,22,33,11,32,20,10,8,23,22,2003-11-10,away,loss,95.0,MEMPHIS GRIZZLIES,105.0,0.3055555555555556,0.2916666666666667,43
MEMPHIS GRIZZLIES,240,42,86,6,16,15,21,11,31,26,17,4,13,31,2003-11-10,home,win,105.0,LOS ANGELES LAKERS,95.0,0.328125,0.2727272727272727,42
UTAH JAZZ,240,29,71,2,8,18,22,14,29,18,7,0,22,31,2003-11-10,away,loss,78.0,SAN ANTONIO SPURS,87.0,0.29,0.2,43
SAN ANTONIO SPURS,240,31,70,4,12,21,33,11,27,20,15,11,17,19,2003-11-10,home,win,87.0,UTAH JAZZ,78.0,0.3069306930693069,0.25,38
