team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,45,82,12,22,22,29,10,23,32,3,6,20,25,2004-03-12,away,loss,124.0,ATLANTA HAWKS,138.0,0.3543307086614173,0.35294117647058826,33
ATLANTA HAWKS,240,46,83,12,19,34,38,11,23,29,13,2,12,23,2004-03-12,home,win,138.0,WASHINGTON WIZARDS,124.0,0.35658914728682173,0.3870967741935484,34
INDIANA PACERS,240,38,75,8,18,15,23,11,29,21,11,8,15,24,2004-03-12,away,win,99.0,BOSTON CELTICS,81.0,0.336283185840708,0.3076923076923077,40
BOSTON CELTICS,240,31,76,4,15,15,18,10,28,16,4,2,18,20,2004-03-12,home,loss,81.0,INDIANA PACERS,99.0,0.2897196261682243,0.21052631578947367,38
LOS ANGELES CLIPPERS,240,32,81,2,9,23,29,16,30,18,10,9,17,25,2004-03-12,away,loss,89.0,MEMPHIS GRIZZLIES,98.0,0.2831858407079646,0.18181818181818182,46
MEMPHIS GRIZZLIES,240,35,80,6,13,22,33,15,34,23,13,5,14,21,2004-03-12,home,win,98.0,LOS ANGELES CLIPPERS,89.0,0.30434782608695654,0.3157894736842105,49
SEATTLE SUPERSONICS,240,28,76,3,22,15,19,12,35,10,12,4,20,18,2004-03-12,away,loss,74.0,MIAMI HEAT,82.0,0.2692307692307692,0.12,47
MIAMI HEAT,240,30,72,9,22,13,18,5,33,16,12,5,17,18,2004-03-12,home,win,82.0,SEATTLE SUPERSONICS,74.0,0.29411764705882354,0.2903225806451613,38
DENVER NUGGETS,240,47,84,4,7,19,25,10,26,23,7,4,8,24,2004-03-12,away,win,117.0,MILWAUKEE BUCKS,111.0,0.35877862595419846,0.36363636363636365,36
MILWAUKEE BUCKS,240,37,81,7,16,30,39,17,23,28,2,4,13,23,2004-03-12,home,loss,111.0,DENVER NUGGETS,117.0,0.3135593220338983,0.30434782608695654,40
LOS ANGELES LAKERS,240,34,78,2,10,16,25,8,30,23,5,2,14,22,2004-03-12,away,loss,86.0,MINNESOTA TIMBERWOLVES,96.0,0.30357142857142855,0.16666666666666666,38
MINNESOTA TIMBERWOLVES,240,36,80,4,10,20,25,9,35,18,7,4,12,28,2004-03-12,home,win,96.0,LOS ANGELES LAKERS,86.0,0.3103448275862069,0.2857142857142857,44
CHICAGO BULLS,240,28,76,6,17,14,18,9,32,15,9,6,18,13,2004-03-12,away,loss,76.0,NEW JERSEY NETS,88.0,0.2692307692307692,0.2608695652173913,41
NEW JERSEY NETS,240,38,81,5,18,7,11,8,36,30,10,3,16,22,2004-03-12,home,win,88.0,CHICAGO BULLS,76.0,0.31932773109243695,0.21739130434782608,44
NEW YORK KNICKS,290,35,94,3,10,21,27,13,31,22,13,5,10,33,2004-03-12,away,loss,94.0,PHILADELPHIA 76ERS,99.0,0.2713178294573643,0.23076923076923078,44
PHILADELPHIA 76ERS,290,30,71,6,16,33,43,10,39,15,2,10,23,28,2004-03-12,home,win,99.0,NEW YORK KNICKS,94.0,0.297029702970297,0.2727272727272727,49
UTAH JAZZ,240,34,73,4,13,27,38,9,33,16,8,4,16,23,2004-03-12,away,win,99.0,PHOENIX SUNS,90.0,0.3177570093457944,0.23529411764705882,42
PHOENIX SUNS,240,32,79,3,14,23,32,15,29,14,10,5,17,32,2004-03-12,home,loss,90.0,UTAH JAZZ,99.0,0.2882882882882883,0.17647058823529413,44
SACRAMENTO KINGS,240,34,80,8,17,5,9,11,25,25,9,4,15,11,2004-03-12,away,loss,81.0,PORTLAND TRAIL BLAZERS,83.0,0.2982456140350877,0.32,36
PORTLAND TRAIL BLAZERS,240,36,83,2,12,9,12,15,33,19,11,9,13,14,2004-03-12,home,win,83.0,SACRAMENTO KINGS,81.0,0.3025210084033613,0.14285714285714285,48
GOLDEN STATE WARRIORS,240,29,76,4,17,12,20,13,29,13,5,5,18,19,2004-03-12,away,loss,74.0,SAN ANTONIO SPURS,99.0,0.2761904761904762,0.19047619047619047,42
SAN ANTONIO SPURS,240,40,84,7,14,12,17,16,29,24,11,6,7,17,2004-03-12,home,win,99.0,GOLDEN STATE WARRIORS,74.0,0.3225806451612903,0.3333333333333333,45
