team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,240,36,81,6,14,21,25,10,35,18,6,8,12,24,2003-12-25,away,win,99.0,LOS ANGELES LAKERS,87.0,0.3076923076923077,0.3,45
LOS ANGELES LAKERS,240,32,85,3,11,20,30,16,28,23,7,3,10,22,2003-12-25,home,loss,87.0,HOUSTON ROCKETS,99.0,0.27350427350427353,0.21428571428571427,44
CLEVELAND CAVALIERS,265,39,79,7,17,16,18,11,28,22,3,7,19,20,2003-12-25,away,loss,101.0,ORLANDO MAGIC,113.0,0.3305084745762712,0.2916666666666667,39
ORLANDO MAGIC,265,47,99,7,12,12,19,19,18,21,12,4,8,15,2003-12-25,home,win,113.0,CLEVELAND CAVALIERS,101.0,0.3219178082191781,0.3684210526315789,37
DALLAS MAVERICKS,240,40,92,13,29,18,23,15,32,29,6,11,13,20,2003-12-25,away,win,111.0,SACRAMENTO KINGS,103.0,0.30303030303030304,0.30952380952380953,47
SACRAMENTO KINGS,240,40,92,8,18,15,20,12,34,26,6,4,17,24,2003-12-25,home,loss,103.0,DALLAS MAVERICKS,111.0,0.30303030303030304,0.3076923076923077,46
