team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS HORNETS,240,31,76,11,27,24,35,12,29,19,14,5,14,17,2003-12-06,away,win,97.0,CHICAGO BULLS,91.0,0.2897196261682243,0.2894736842105263,41
CHICAGO BULLS,240,34,83,3,15,20,23,17,30,20,6,5,18,25,2003-12-06,home,loss,91.0,NEW ORLEANS HORNETS,97.0,0.2905982905982906,0.16666666666666666,47
ATLANTA HAWKS,240,34,73,1,5,16,21,10,26,17,4,5,14,25,2003-12-06,away,loss,85.0,CLEVELAND CAVALIERS,95.0,0.3177570093457944,0.16666666666666666,36
CLEVELAND CAVALIERS,240,35,75,2,8,23,29,13,29,22,8,7,11,21,2003-12-06,home,win,95.0,ATLANTA HAWKS,85.0,0.3181818181818182,0.2,42
ORLANDO MAGIC,240,35,84,8,12,19,22,13,23,17,11,2,15,23,2003-12-06,away,loss,97.0,DALLAS MAVERICKS,110.0,0.29411764705882354,0.4,36
DALLAS MAVERICKS,240,45,86,5,14,15,22,21,34,21,10,6,21,21,2003-12-06,home,win,110.0,ORLANDO MAGIC,97.0,0.3435114503816794,0.2631578947368421,55
NEW YORK KNICKS,240,41,72,2,9,8,11,6,26,28,9,2,20,21,2003-12-06,away,loss,92.0,GOLDEN STATE WARRIORS,104.0,0.36283185840707965,0.18181818181818182,32
GOLDEN STATE WARRIORS,240,44,83,3,14,13,14,10,24,29,10,2,11,13,2003-12-06,home,win,104.0,NEW YORK KNICKS,92.0,0.3464566929133858,0.17647058823529413,34
DETROIT PISTONS,240,27,66,1,7,25,34,3,29,13,6,1,11,15,2003-12-06,away,loss,80.0,HOUSTON ROCKETS,86.0,0.2903225806451613,0.125,32
HOUSTON ROCKETS,240,37,80,4,13,8,15,14,33,20,8,7,12,24,2003-12-06,home,win,86.0,DETROIT PISTONS,80.0,0.3162393162393162,0.23529411764705882,47
SAN ANTONIO SPURS,240,33,78,4,14,16,24,13,35,22,6,9,11,12,2003-12-06,away,win,86.0,MIAMI HEAT,70.0,0.2972972972972973,0.2222222222222222,48
MIAMI HEAT,240,31,80,2,10,6,10,10,29,11,6,1,15,22,2003-12-06,home,loss,70.0,SAN ANTONIO SPURS,86.0,0.27927927927927926,0.16666666666666666,39
WASHINGTON WIZARDS,265,43,91,5,15,23,38,15,27,25,11,3,10,33,2003-12-06,away,win,114.0,MILWAUKEE BUCKS,109.0,0.3208955223880597,0.25,42
MILWAUKEE BUCKS,265,36,87,6,16,31,45,15,34,24,6,4,15,27,2003-12-06,home,loss,109.0,WASHINGTON WIZARDS,114.0,0.2926829268292683,0.2727272727272727,49
PHOENIX SUNS,240,36,88,2,18,14,19,10,32,18,13,4,16,25,2003-12-06,away,loss,88.0,NEW JERSEY NETS,99.0,0.2903225806451613,0.1,42
NEW JERSEY NETS,240,38,78,7,17,16,21,5,36,33,8,5,20,17,2003-12-06,home,win,99.0,PHOENIX SUNS,88.0,0.3275862068965517,0.2916666666666667,41
