team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,39,84,7,21,32,48,20,30,26,10,1,12,27,2004-03-10,away,win,117.0,BOSTON CELTICS,109.0,0.3170731707317073,0.25,50
BOSTON CELTICS,240,38,82,6,19,27,33,12,26,18,8,3,15,30,2004-03-10,home,loss,109.0,LOS ANGELES LAKERS,117.0,0.31666666666666665,0.24,38
CHICAGO BULLS,240,25,81,5,12,10,17,14,26,14,15,5,19,15,2004-03-10,away,loss,65.0,DETROIT PISTONS,98.0,0.2358490566037736,0.29411764705882354,40
DETROIT PISTONS,240,41,75,5,13,11,14,6,37,26,12,9,22,16,2004-03-10,home,win,98.0,CHICAGO BULLS,65.0,0.35344827586206895,0.2777777777777778,43
ATLANTA HAWKS,240,30,77,4,18,16,23,9,33,15,3,3,18,29,2004-03-10,away,loss,80.0,MILWAUKEE BUCKS,94.0,0.2803738317757009,0.18181818181818182,42
MILWAUKEE BUCKS,240,33,81,2,9,26,32,11,36,19,10,2,10,19,2004-03-10,home,win,94.0,ATLANTA HAWKS,80.0,0.2894736842105263,0.18181818181818182,47
DENVER NUGGETS,240,39,86,3,8,16,18,13,23,21,12,4,12,20,2004-03-10,away,loss,97.0,NEW JERSEY NETS,98.0,0.312,0.2727272727272727,36
NEW JERSEY NETS,240,38,67,4,8,18,23,4,26,27,7,3,20,19,2004-03-10,home,win,98.0,DENVER NUGGETS,97.0,0.3619047619047619,0.3333333333333333,30
MIAMI HEAT,240,33,88,5,24,13,16,13,25,23,5,1,9,33,2004-03-10,away,loss,84.0,NEW ORLEANS HORNETS,95.0,0.2727272727272727,0.1724137931034483,38
NEW ORLEANS HORNETS,240,24,69,5,15,42,46,17,41,13,4,4,15,22,2004-03-10,home,win,95.0,MIAMI HEAT,84.0,0.25806451612903225,0.25,58
WASHINGTON WIZARDS,240,37,93,2,11,23,33,22,29,9,7,10,14,29,2004-03-10,away,loss,99.0,ORLANDO MAGIC,108.0,0.2846153846153846,0.15384615384615385,51
ORLANDO MAGIC,240,37,91,7,22,27,40,17,30,20,10,4,11,22,2004-03-10,home,win,108.0,WASHINGTON WIZARDS,99.0,0.2890625,0.2413793103448276,47
MINNESOTA TIMBERWOLVES,240,33,84,5,13,8,9,18,25,23,12,5,13,12,2004-03-10,away,loss,79.0,PORTLAND TRAIL BLAZERS,92.0,0.28205128205128205,0.2777777777777778,43
PORTLAND TRAIL BLAZERS,240,38,79,7,15,9,18,17,27,24,10,8,13,12,2004-03-10,home,win,92.0,MINNESOTA TIMBERWOLVES,79.0,0.3247863247863248,0.3181818181818182,44
LOS ANGELES CLIPPERS,240,31,69,1,3,27,37,9,35,18,3,5,17,25,2004-03-10,away,loss,90.0,SAN ANTONIO SPURS,108.0,0.31,0.25,44
SAN ANTONIO SPURS,240,41,90,9,18,17,23,15,28,28,11,6,7,27,2004-03-10,home,win,108.0,LOS ANGELES CLIPPERS,90.0,0.31297709923664124,0.3333333333333333,43
CLEVELAND CAVALIERS,240,42,81,3,6,19,22,11,37,26,5,2,10,18,2004-03-10,away,win,106.0,TORONTO RAPTORS,92.0,0.34146341463414637,0.3333333333333333,48
TORONTO RAPTORS,240,36,85,3,13,17,20,11,27,20,5,6,5,15,2004-03-10,home,loss,92.0,CLEVELAND CAVALIERS,106.0,0.2975206611570248,0.1875,38
GOLDEN STATE WARRIORS,240,26,64,2,11,23,31,9,24,14,8,7,21,20,2004-03-10,away,loss,77.0,UTAH JAZZ,91.0,0.28888888888888886,0.15384615384615385,33
UTAH JAZZ,240,37,76,3,8,14,19,9,32,23,12,4,15,26,2004-03-10,home,win,91.0,GOLDEN STATE WARRIORS,77.0,0.3274336283185841,0.2727272727272727,41
