team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,40,91,7,16,14,20,18,33,20,11,3,12,19,2004-02-02,away,win,101.0,ATLANTA HAWKS,95.0,0.3053435114503817,0.30434782608695654,51
ATLANTA HAWKS,240,35,79,5,12,20,25,12,30,17,6,9,14,20,2004-02-02,home,loss,95.0,LOS ANGELES CLIPPERS,101.0,0.30701754385964913,0.29411764705882354,42
PORTLAND TRAIL BLAZERS,240,36,81,3,8,22,35,17,31,19,5,4,24,27,2004-02-02,away,loss,97.0,DENVER NUGGETS,116.0,0.3076923076923077,0.2727272727272727,48
DENVER NUGGETS,240,40,75,4,10,32,42,6,27,29,15,6,12,24,2004-02-02,home,win,116.0,PORTLAND TRAIL BLAZERS,97.0,0.34782608695652173,0.2857142857142857,33
LOS ANGELES LAKERS,240,25,72,1,9,21,27,9,33,17,8,10,10,19,2004-02-02,away,loss,72.0,INDIANA PACERS,85.0,0.25773195876288657,0.1,42
INDIANA PACERS,240,35,75,8,17,7,15,9,38,18,7,8,12,22,2004-02-02,home,win,85.0,LOS ANGELES LAKERS,72.0,0.3181818181818182,0.32,47
GOLDEN STATE WARRIORS,240,37,81,3,9,24,35,12,22,22,8,9,10,25,2004-02-02,away,loss,101.0,MEMPHIS GRIZZLIES,106.0,0.3135593220338983,0.25,34
MEMPHIS GRIZZLIES,240,40,79,4,9,22,27,13,33,25,4,8,16,27,2004-02-02,home,win,106.0,GOLDEN STATE WARRIORS,101.0,0.33613445378151263,0.3076923076923077,46
DETROIT PISTONS,265,37,90,5,14,23,31,17,27,19,8,5,10,22,2004-02-02,away,win,102.0,MIAMI HEAT,100.0,0.29133858267716534,0.2631578947368421,44
MIAMI HEAT,265,38,80,7,20,17,22,11,34,23,5,4,15,26,2004-02-02,home,loss,100.0,DETROIT PISTONS,102.0,0.3220338983050847,0.25925925925925924,45
NEW JERSEY NETS,240,39,79,5,11,8,13,9,31,34,13,6,11,18,2004-02-02,away,win,91.0,NEW ORLEANS HORNETS,70.0,0.3305084745762712,0.3125,40
NEW ORLEANS HORNETS,240,24,67,4,13,18,23,11,33,17,8,3,22,16,2004-02-02,home,loss,70.0,NEW JERSEY NETS,91.0,0.26373626373626374,0.23529411764705882,44
HOUSTON ROCKETS,240,29,81,6,23,15,26,13,28,19,5,6,16,20,2004-02-02,away,loss,79.0,PHOENIX SUNS,99.0,0.2636363636363636,0.20689655172413793,41
PHOENIX SUNS,240,37,79,10,26,15,20,10,38,24,10,6,13,23,2004-02-02,home,win,99.0,HOUSTON ROCKETS,79.0,0.31896551724137934,0.2777777777777778,48
CHICAGO BULLS,240,38,78,6,18,15,19,12,25,21,7,2,14,21,2004-02-02,away,loss,97.0,SEATTLE SUPERSONICS,109.0,0.3275862068965517,0.25,37
SEATTLE SUPERSONICS,240,40,84,15,36,14,19,11,24,34,6,6,11,19,2004-02-02,home,win,109.0,CHICAGO BULLS,97.0,0.3225806451612903,0.29411764705882354,35
SAN ANTONIO SPURS,240,31,72,3,12,18,30,10,30,15,12,7,11,22,2004-02-02,away,win,83.0,UTAH JAZZ,65.0,0.30097087378640774,0.2,40
UTAH JAZZ,240,25,69,3,9,12,20,11,26,16,4,10,17,27,2004-02-02,home,loss,65.0,SAN ANTONIO SPURS,83.0,0.26595744680851063,0.25,37
