team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
UTAH JAZZ,240,36,82,2,8,13,14,15,31,22,9,7,10,25,2004-03-20,away,win,87.0,ATLANTA HAWKS,81.0,0.3050847457627119,0.2,46
ATLANTA HAWKS,240,28,72,2,17,23,30,12,28,14,3,2,15,16,2004-03-20,home,loss,81.0,UTAH JAZZ,87.0,0.28,0.10526315789473684,40
NEW YORK KNICKS,240,32,83,3,11,14,24,15,28,24,7,1,13,22,2004-03-20,away,loss,81.0,CHICAGO BULLS,87.0,0.2782608695652174,0.21428571428571427,43
CHICAGO BULLS,240,32,69,2,10,21,31,11,33,25,6,13,17,20,2004-03-20,home,win,87.0,NEW YORK KNICKS,81.0,0.31683168316831684,0.16666666666666666,44
INDIANA PACERS,240,38,75,2,8,17,24,12,27,22,9,5,15,26,2004-03-20,away,loss,95.0,MEMPHIS GRIZZLIES,99.0,0.336283185840708,0.2,39
MEMPHIS GRIZZLIES,240,38,72,6,13,17,23,8,29,26,9,7,15,22,2004-03-20,home,win,99.0,INDIANA PACERS,95.0,0.34545454545454546,0.3157894736842105,37
PHILADELPHIA 76ERS,240,27,80,2,16,13,18,9,25,12,8,4,11,13,2004-03-20,away,loss,69.0,MIAMI HEAT,101.0,0.2523364485981308,0.1111111111111111,34
MIAMI HEAT,240,41,82,7,17,12,17,13,41,22,8,5,14,21,2004-03-20,home,win,101.0,PHILADELPHIA 76ERS,69.0,0.3333333333333333,0.2916666666666667,54
MILWAUKEE BUCKS,240,44,87,0,6,23,27,13,22,16,10,1,13,25,2004-03-20,away,loss,111.0,PHOENIX SUNS,123.0,0.33587786259541985,0.0,35
PHOENIX SUNS,240,43,79,10,18,27,32,11,29,21,8,2,15,24,2004-03-20,home,win,123.0,MILWAUKEE BUCKS,111.0,0.3524590163934426,0.35714285714285715,40
ORLANDO MAGIC,240,28,89,2,14,15,25,23,23,17,7,0,13,17,2004-03-20,away,loss,73.0,PORTLAND TRAIL BLAZERS,92.0,0.23931623931623933,0.125,46
PORTLAND TRAIL BLAZERS,240,39,79,6,15,8,9,10,38,30,5,12,17,19,2004-03-20,home,win,92.0,ORLANDO MAGIC,73.0,0.3305084745762712,0.2857142857142857,48
BOSTON CELTICS,240,34,82,6,14,13,14,10,21,17,11,1,15,16,2004-03-20,away,loss,87.0,SAN ANTONIO SPURS,103.0,0.29310344827586204,0.3,31
SAN ANTONIO SPURS,240,37,73,6,19,23,28,12,36,18,10,7,21,19,2004-03-20,home,win,103.0,BOSTON CELTICS,87.0,0.33636363636363636,0.24,48
