team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,36,85,3,12,27,30,17,26,18,9,6,11,21,2004-01-15,away,loss,102.0,GOLDEN STATE WARRIORS,119.0,0.2975206611570248,0.2,43
GOLDEN STATE WARRIORS,240,43,82,10,13,23,32,15,33,29,9,6,11,18,2004-01-15,home,win,119.0,CLEVELAND CAVALIERS,102.0,0.344,0.43478260869565216,48
CHICAGO BULLS,240,35,82,4,13,19,24,16,30,25,13,4,21,26,2004-01-15,away,loss,93.0,MEMPHIS GRIZZLIES,108.0,0.29914529914529914,0.23529411764705882,46
MEMPHIS GRIZZLIES,240,35,84,10,22,28,32,15,27,25,14,7,17,21,2004-01-15,home,win,108.0,CHICAGO BULLS,93.0,0.29411764705882354,0.3125,42
NEW JERSEY NETS,240,32,79,4,18,15,22,13,30,22,8,5,13,26,2004-01-15,away,loss,83.0,MILWAUKEE BUCKS,86.0,0.2882882882882883,0.18181818181818182,43
MILWAUKEE BUCKS,240,28,70,7,16,23,29,10,31,18,7,1,13,20,2004-01-15,home,win,86.0,NEW JERSEY NETS,83.0,0.2857142857142857,0.30434782608695654,41
TORONTO RAPTORS,265,30,75,8,16,10,15,10,35,18,8,3,14,23,2004-01-15,away,win,78.0,NEW ORLEANS HORNETS,74.0,0.2857142857142857,0.3333333333333333,45
NEW ORLEANS HORNETS,265,28,79,1,17,17,25,17,34,15,8,6,15,20,2004-01-15,home,loss,74.0,TORONTO RAPTORS,78.0,0.2616822429906542,0.05555555555555555,51
PHOENIX SUNS,240,44,80,5,8,12,18,14,23,24,12,3,16,26,2004-01-15,away,win,105.0,PORTLAND TRAIL BLAZERS,96.0,0.3548387096774194,0.38461538461538464,37
PORTLAND TRAIL BLAZERS,240,36,76,6,13,18,29,16,24,22,8,3,17,14,2004-01-15,home,loss,96.0,PHOENIX SUNS,105.0,0.32142857142857145,0.3157894736842105,40
MIAMI HEAT,240,28,70,5,17,24,35,14,19,16,7,8,15,35,2004-01-15,away,loss,85.0,UTAH JAZZ,97.0,0.2857142857142857,0.22727272727272727,33
UTAH JAZZ,240,32,63,2,8,31,41,10,27,21,9,9,18,32,2004-01-15,home,win,97.0,MIAMI HEAT,85.0,0.3368421052631579,0.2,37
